0.848000	0.482485	-0.824108	0.034139	-0.294768
1.040000	0.912069	-0.401077	-0.056198	-0.064097
1.176000	0.988145	-0.103384	-0.104632	0.043979
1.286000	0.997735	-0.022754	-0.063305	-0.000310
1.421000	0.989799	-0.008567	-0.139036	-0.029885
1.531000	0.980895	-0.019541	-0.137676	-0.136049
1.667000	0.851959	-0.267511	0.036511	-0.448632
1.776000	0.859916	-0.141674	0.299999	-0.387910
1.966000	0.769174	0.094775	0.588337	-0.230758
2.076000	0.608989	0.106934	0.783531	-0.061461
2.266000	0.745185	0.275701	0.546216	-0.265209
2.388000	0.835095	0.190458	-0.049623	-0.513692
2.524000	0.536609	0.364700	-0.579121	-0.493623
2.634000	0.352611	0.440653	-0.755759	-0.332143
2.769000	0.101910	0.569230	-0.812350	-0.075360
2.892000	0.221785	0.612200	-0.742472	-0.157347
3.028000	0.678702	0.518452	-0.201564	-0.479523
3.140000	0.799305	0.406526	0.402128	-0.184775
3.275000	0.576879	0.654956	0.470124	-0.131250
3.385000	0.420879	0.812043	0.237330	-0.327294
3.575000	0.162026	0.507001	-0.583671	-0.613209
3.685000	-0.247688	0.270223	-0.871874	-0.324754
3.886000	-0.021401	0.213020	-0.975763	0.045287
3.998000	0.048455	0.349340	-0.928026	-0.119920
4.133000	0.368415	0.557451	-0.433017	-0.604992
4.243000	0.698879	0.542922	0.124231	-0.448743
4.378000	0.761716	0.470878	0.445043	-0.000020
4.488000	0.609327	0.691199	0.388389	0.010857
4.624000	0.436291	0.790337	0.387945	-0.185787
4.746000	0.461903	0.770887	0.222775	-0.377823
4.936000	0.401299	0.839367	-0.011071	-0.366470
5.047000	0.320067	0.934284	0.016692	-0.156181
5.183000	0.166503	0.982814	-0.040055	0.068920
5.305000	0.183225	0.965102	-0.100924	0.157546
5.440000	0.080845	0.921470	-0.070420	0.373361
5.550000	0.087915	0.954080	-0.046691	0.282529
5.697000	0.261462	0.944264	-0.199820	-0.008713
5.807000	0.452218	0.830930	-0.298906	-0.125337
5.943000	0.670416	0.558167	-0.361124	-0.329518
6.053000	0.523963	0.322120	-0.394927	-0.682447
6.256000	0.274919	-0.010508	-0.142465	-0.950796
6.366000	0.317053	-0.051320	-0.157411	-0.933844
6.514000	0.472087	0.223325	-0.173551	-0.834949
6.624000	0.550682	0.358871	-0.257605	-0.708238
6.825000	0.681687	0.573263	-0.437925	-0.122042
6.936000	0.457855	0.770021	-0.439359	0.066328
7.072000	0.188045	0.900618	-0.391192	-0.022238
7.192000	0.407464	0.758015	-0.465602	-0.206399
7.328000	0.739083	0.271379	-0.387509	-0.479527
7.438000	0.708577	-0.202273	-0.283891	-0.613523
7.628000	0.099675	-0.873115	-0.477089	0.011011
7.750000	0.233323	-0.829546	-0.457244	0.219867
7.885000	0.315214	-0.753942	-0.566922	-0.103978
7.996000	0.442668	-0.475157	-0.580292	-0.491459
8.131000	0.738645	0.037447	-0.448789	-0.501587
8.254000	0.739196	0.513750	-0.401727	-0.168123
8.390000	0.439215	0.778088	-0.437019	0.103360
8.500000	0.247253	0.754915	-0.606561	-0.032437
8.689000	0.221268	0.173351	-0.867336	-0.410754
8.798000	0.046404	-0.333548	-0.865336	-0.371195
8.989000	-0.019567	-0.828564	-0.529766	0.180130
9.099000	0.012117	-0.892562	-0.222917	0.391784
9.235000	0.339307	-0.928392	0.151522	0.000907
9.344000	0.587586	-0.624641	0.341004	-0.385075
9.480000	0.754510	-0.267586	0.243888	-0.547386
9.603000	0.749373	0.052211	0.011293	-0.659990
9.791000	0.631345	0.573667	-0.344454	-0.391996
9.901000	0.415740	0.729987	-0.522475	-0.145942
10.037000	0.394907	0.613100	-0.643788	-0.231721
10.147000	0.466943	0.543019	-0.587210	-0.377199
10.337000	0.469408	-0.292907	-0.547955	-0.627381
10.447000	0.119739	-0.837538	-0.430992	-0.313749
10.596000	0.204908	-0.852105	-0.478888	0.050959
10.705000	0.187704	-0.816641	-0.543458	0.050186
10.841000	0.180905	-0.749251	-0.623542	-0.130738
10.951000	0.179830	-0.692977	-0.664041	-0.215626
11.100000	0.173358	-0.648760	-0.649277	-0.357067
11.222000	0.171669	-0.641290	-0.622084	-0.415077
11.358000	0.191108	-0.536856	-0.655451	-0.495629
11.467000	0.158187	-0.464251	-0.621009	-0.611389
11.669000	0.232216	-0.396428	-0.536162	-0.708132
11.781000	0.261156	-0.302580	-0.476282	-0.783197
11.917000	0.209189	-0.440666	-0.598997	-0.635025
12.027000	0.171092	-0.467369	-0.655084	-0.568471
12.163000	-0.113207	-0.620129	-0.719126	-0.292372
12.273000	0.170278	-0.235365	-0.817572	-0.497177
12.408000	0.621661	0.216329	-0.648842	-0.381764
12.543000	0.745873	0.502119	-0.433602	0.059496
12.679000	0.446304	0.579508	-0.674292	0.101556
12.789000	0.278407	0.643190	-0.707159	0.093396
12.992000	0.453706	0.191004	-0.789548	-0.366446
13.102000	0.280510	-0.121272	-0.670976	-0.675572
13.238000	-0.089482	-0.498555	-0.355548	-0.785507
13.347000	0.010710	-0.384893	0.050402	-0.921522
13.537000	0.680418	0.121065	0.108671	-0.714538
13.646000	0.841361	0.230391	-0.080491	-0.482237
13.783000	0.798033	0.538191	-0.262989	-0.065809
13.893000	0.705575	0.563175	-0.425353	-0.063823
14.083000	0.461338	0.600851	-0.650516	0.054539
14.193000	0.208953	0.457116	-0.863219	-0.047295
14.383000	0.092803	-0.181085	-0.960895	-0.187819
14.505000	-0.263039	-0.664845	-0.696850	-0.056494
14.640000	-0.115586	-0.865961	-0.480570	0.076190
14.750000	-0.075554	-0.929754	-0.342893	0.110783
14.886000	-0.046028	-0.788051	-0.199463	-0.580579
14.997000	0.274704	-0.350805	-0.053449	-0.893654
15.132000	0.687521	0.097938	0.111247	-0.710878
15.242000	0.864627	0.328506	-0.008143	-0.380050
15.444000	0.448251	0.654693	-0.593653	-0.134256
15.554000	0.294192	0.556482	-0.751080	-0.199142
15.743000	0.074670	-0.174815	-0.947079	-0.258659
15.853000	-0.030688	-0.590004	-0.803203	-0.076280
15.990000	0.115828	-0.846284	-0.496197	-0.155486
16.100000	0.263668	-0.768168	-0.251464	-0.526462
16.236000	0.723269	-0.208612	-0.074194	-0.654109
16.347000	0.850522	0.239591	0.120457	-0.452435
16.549000	0.668811	0.616597	-0.383496	-0.159472
16.658001	0.307078	0.712653	-0.620990	-0.110450
16.794001	0.206928	0.396960	-0.868346	-0.213493
16.917000	0.142454	-0.145718	-0.956357	-0.209413
17.108000	0.081150	-0.660268	-0.728704	0.162641
17.216999	0.225336	-0.842668	-0.487863	-0.033525
17.353001	0.282411	-0.811669	-0.249476	-0.446316
17.475000	0.684483	-0.420290	-0.095864	-0.587919
