23.205999	0.924683	-0.090125	0.358660	-0.090561
23.388000	0.942177	-0.073957	0.315259	-0.086288
23.594999	0.940338	-0.104708	0.298096	-0.126249
23.704000	0.938155	-0.083300	0.318181	-0.108104
23.913000	0.929577	-0.098901	0.334398	-0.119514
24.023001	0.920465	-0.122799	0.340971	-0.146299
24.157000	0.902987	-0.168132	0.356246	-0.171567
24.267000	0.900182	-0.157657	0.374097	-0.157695
24.455000	0.892731	-0.149039	0.390188	-0.169031
24.563999	0.868368	-0.169045	0.429514	-0.181323
24.698999	0.850702	-0.165285	0.465686	-0.179230
24.832001	0.837833	-0.195608	0.472867	-0.190183
24.969000	0.862263	-0.148598	0.459139	-0.153663
25.077999	0.884853	-0.145697	0.406378	-0.175114
25.212999	0.951679	-0.057553	0.207632	-0.218822
25.334999	0.985484	0.016958	0.100183	-0.136003
25.469000	0.993670	0.034691	0.068217	-0.082234
25.579000	0.996129	0.054700	0.038168	-0.057257
25.712999	0.996906	0.039997	0.028845	-0.061213
25.823000	0.994848	0.050790	0.027235	-0.083406
25.959000	0.989502	0.041373	0.045140	-0.130908
26.080999	0.967682	0.021019	0.098212	-0.231310
26.281000	0.961399	0.068377	0.177703	-0.198642
26.389999	0.938989	0.064049	0.207196	-0.266958
26.525000	0.905159	0.001703	0.270866	-0.327592
26.634001	0.884757	-0.002597	0.330167	-0.328920
26.770000	0.880704	0.005690	0.342414	-0.327230
26.879999	0.910846	0.073889	0.269372	-0.303873
27.014999	0.912767	0.115507	0.153665	-0.360418
27.138000	0.916663	0.181467	0.092224	-0.343937
27.273001	0.921737	0.269284	0.055751	-0.273457
27.393999	0.934475	0.248402	0.079248	-0.242431
27.528999	0.943649	0.236152	0.095544	-0.211257
27.650000	0.949540	0.192274	0.125817	-0.213484
27.785000	0.951856	0.207932	0.118234	-0.191719
27.895000	0.951883	0.182723	0.148042	-0.196507
28.042000	0.944851	0.147163	0.199661	-0.213857
28.153000	0.950964	0.124770	0.188486	-0.211121
28.288000	0.952050	0.135175	0.174965	-0.211462
28.396999	0.955562	0.087575	0.169063	-0.225053
28.532000	0.945880	0.074030	0.221181	-0.225631
28.653000	0.933465	0.005774	0.247439	-0.259584
28.788000	0.884586	-0.078422	0.345299	-0.303523
28.896999	0.846364	-0.116009	0.401656	-0.329974
29.098000	0.801861	-0.099857	0.478499	-0.343636
29.209000	0.791365	-0.080387	0.523685	-0.305015
29.344000	0.792315	-0.063090	0.505107	-0.336338
