144; 23402; 0; nan; nan; nan; 0; 0
145; 24037; 0; nan; nan; nan; 0; 0
146; 24578; 0; nan; nan; nan; 0; 0
147; 25092; 0; nan; nan; nan; 0; 0
148; 25593; 0; nan; nan; nan; 0; 0
149; 26210; 0; nan; nan; nan; 0; 0
150; 26648; 0; nan; nan; nan; 0; 0
151; 27152; 0; nan; nan; nan; 0; 0
152; 27664; 0; nan; nan; nan; 0; 0
153; 28167; 0; nan; nan; nan; 0; 0
154; 28667; 0; nan; nan; nan; 0; 0
155; 29223; 0; nan; nan; nan; 0; 0
156; 29723; 0; nan; nan; nan; 0; 0
157; 30236; 0; nan; nan; nan; 0; 0
158; 30837; 0; nan; nan; nan; 0; 0
159; 31301; 0; nan; nan; nan; 0; 0
160; 31815; 0; nan; nan; nan; 0; 0
161; 32303; 0; nan; nan; nan; 0; 0
162; 32858; 0; nan; nan; nan; 0; 0
163; 33400; 0; nan; nan; nan; 0; 0
164; 34045; 0; nan; nan; nan; 0; 0
165; 34484; 0; nan; nan; nan; 0; 0
166; 34998; 0; nan; nan; nan; 0; 0
167; 35657; 0; nan; nan; nan; 0; 0
168; 36199; 0; nan; nan; nan; 0; 0
169; 36754; 0; nan; nan; nan; 0; 0
170; 37193; 0; nan; nan; nan; 0; 0
171; 37705; 0; nan; nan; nan; 0; 0
172; 38208; 0; nan; nan; nan; 0; 0
173; 38748; 0; nan; nan; nan; 0; 0
174; 39307; 1; 55.910934; 37.805744; 199.199997; 0; 0
175; 39822; 1; 55.910934; 37.805744; 199.199997; 0; 0
176; 40419; 1; 55.910904; 37.805813; 197.300003; 0; 0
177; 40976; 1; 55.910919; 37.805817; 203.100006; 0; 0
178; 41445; 1; 55.910919; 37.805817; 203.100006; 0; 0
179; 41949; 1; 55.910908; 37.805843; 203.500000; 0; 0
180; 42508; 1; 55.910908; 37.805843; 203.500000; 0; 0
181; 43000; 1; 55.910908; 37.805836; 204.899994; 0; 0
182; 43661; 1; 55.910908; 37.805836; 204.899994; 0; 0
183; 44104; 1; 55.910912; 37.805813; 206.000000; 0; 0
184; 44611; 1; 55.910912; 37.805813; 206.000000; 0; 0
185; 45230; 1; 55.910912; 37.805798; 206.500000; 0; 0
186; 45673; 1; 55.910912; 37.805798; 206.500000; 0; 0
187; 46190; 1; 55.910904; 37.805801; 206.300003; 0; 0
188; 46735; 1; 55.910904; 37.805801; 206.300003; 0; 0
189; 47240; 1; 55.910896; 37.805813; 206.699997; 0; 0
190; 47901; 1; 55.910889; 37.805805; 206.600006; 0; 0
191; 48356; 1; 55.910889; 37.805805; 206.600006; 0; 0
192; 48859; 1; 55.910889; 37.805805; 207.000000; 0; 0
193; 49400; 1; 55.910889; 37.805805; 207.000000; 0; 0
194; 49996; 1; 55.910881; 37.805801; 207.199997; 0; 0
195; 50450; 1; 55.910881; 37.805801; 207.199997; 0; 0
196; 50972; 1; 55.910873; 37.805798; 206.899994; 0; 0
197; 51463; 1; 55.910873; 37.805798; 206.899994; 0; 0
198; 52034; 1; 55.910885; 37.805801; 210.300003; 0; 0
199; 52525; 1; 55.910885; 37.805801; 210.300003; 0; 0
200; 53135; 1; 55.910877; 37.805813; 209.500000; 0; 0
201; 53643; 1; 55.910877; 37.805813; 209.500000; 0; 0
202; 54161; 1; 55.910877; 37.805805; 206.699997; 0; 0
203; 54780; 1; 55.910866; 37.805779; 203.199997; 0; 0
204; 55224; 1; 55.910866; 37.805779; 203.199997; 0; 0
205; 55727; 1; 55.910866; 37.805779; 203.199997; 0; 0
206; 56286; 1; 55.910843; 37.805756; 200.600006; 0; 0
207; 56831; 1; 55.910854; 37.805737; 202.100006; 0; 0
208; 57439; 1; 55.910854; 37.805737; 202.100006; 0; 0
209; 57896; 1; 55.910870; 37.805721; 202.600006; 0; 0
210; 58389; 1; 55.910870; 37.805721; 202.600006; 0; 0
211; 58958; 1; 55.910870; 37.805721; 202.000000; 0; 0
212; 59578; 1; 55.910870; 37.805721; 202.000000; 0; 0
213; 60021; 1; 55.910858; 37.805714; 201.300003; 0; 0
214; 60550; 1; 55.910858; 37.805714; 201.300003; 0; 0
215; 61042; 1; 55.910847; 37.805702; 200.000000; 0; 0
216; 61613; 1; 55.910847; 37.805702; 200.000000; 0; 0
217; 62104; 1; 55.910835; 37.805691; 198.899994; 0; 0
218; 62609; 1; 55.910835; 37.805691; 198.899994; 0; 0
219; 63169; 1; 55.910831; 37.805687; 198.899994; 0; 0
220; 63672; 1; 55.910831; 37.805687; 198.899994; 0; 0
221; 64293; 1; 55.910824; 37.805679; 199.100006; 0; 0
222; 64747; 1; 55.910820; 37.805679; 199.899994; 0; 0
223; 65265; 1; 55.910820; 37.805679; 199.899994; 0; 0
224; 65822; 1; 55.910805; 37.805676; 199.300003; 0; 0
225; 66379; 1; 55.910805; 37.805676; 199.300003; 0; 0
226; 66973; 1; 55.910809; 37.805683; 200.800003; 0; 0
227; 67482; 1; 55.910809; 37.805683; 200.800003; 0; 0
228; 67974; 1; 55.910789; 37.805691; 200.100006; 0; 0
229; 68491; 1; 55.910789; 37.805691; 200.100006; 0; 0
230; 69098; 1; 55.910786; 37.805687; 200.000000; 0; 0
231; 69554; 1; 55.910786; 37.805687; 200.000000; 0; 0
232; 70172; 1; 55.910778; 37.805683; 200.800003; 0; 0
233; 70616; 1; 55.910778; 37.805683; 200.800003; 0; 0
234; 71188; 1; 55.910767; 37.805679; 200.300003; 0; 0
235; 71735; 1; 55.910759; 37.805695; 201.899994; 0; 0
236; 72238; 1; 55.910759; 37.805695; 201.899994; 0; 0
237; 72785; 1; 55.910748; 37.805691; 202.300003; 0; 0
238; 73301; 1; 55.910748; 37.805691; 202.300003; 0; 0
239; 73909; 1; 55.910740; 37.805702; 204.300003; 0; 0
240; 74376; 1; 55.910740; 37.805702; 204.300003; 0; 0
241; 74882; 1; 55.910740; 37.805721; 207.399994; 0; 0
242; 75426; 1; 55.910740; 37.805721; 207.399994; 0; 0
243; 75987; 1; 55.910728; 37.805717; 207.000000; 0; 0
244; 76478; 1; 55.910728; 37.805717; 207.000000; 0; 0
245; 77111; 1; 55.910728; 37.805725; 208.800003; 0; 0
246; 77553; 1; 55.910728; 37.805725; 208.800003; 0; 0
247; 78071; 1; 55.910717; 37.805733; 209.800003; 0; 0
248; 78574; 1; 55.910717; 37.805733; 209.800003; 0; 0
249; 79068; 1; 55.910706; 37.805721; 208.600006; 0; 0
250; 79595; 1; 55.910706; 37.805721; 208.600006; 0; 0
251; 80101; 1; 55.910698; 37.805721; 208.699997; 0; 0
252; 80661; 1; 55.910690; 37.805717; 208.500000; 0; 0
253; 81256; 1; 55.910690; 37.805717; 208.500000; 0; 0
254; 81711; 1; 55.910683; 37.805714; 207.899994; 0; 0
255; 82318; 1; 55.910683; 37.805714; 207.899994; 0; 0
256; 82815; 1; 55.910679; 37.805733; 210.600006; 0; 0
257; 83422; 1; 55.910679; 37.805733; 210.600006; 0; 0
258; 83866; 1; 55.910671; 37.805733; 211.000000; 0; 0
259; 85020; 1; 55.910652; 37.805733; 210.699997; 0; 0
260; 85565; 1; 55.910652; 37.805733; 210.699997; 0; 0
261; 86124; 1; 55.910645; 37.805737; 210.800003; 0; 0
262; 86719; 1; 55.910633; 37.805740; 210.399994; 0; 0
263; 87174; 1; 55.910633; 37.805740; 210.399994; 0; 0
264; 87823; 1; 55.910618; 37.805737; 210.300003; 0; 0
265; 88319; 1; 55.910618; 37.805737; 210.300003; 0; 0
266; 88926; 1; 55.910610; 37.805733; 210.500000; 0; 0
267; 89474; 1; 55.910610; 37.805733; 210.500000; 0; 0
268; 89941; 1; 55.910595; 37.805725; 209.800003; 0; 0
269; 90458; 1; 55.910595; 37.805725; 209.800003; 0; 0
270; 91016; 1; 55.910587; 37.805721; 209.500000; 0; 0
271; 91508; 1; 55.910587; 37.805721; 209.500000; 0; 0
272; 92169; 1; 55.910580; 37.805721; 209.399994; 0; 0
273; 92715; 1; 55.910572; 37.805717; 209.399994; 0; 0
274; 93259; 1; 55.910572; 37.805717; 209.399994; 0; 0
275; 93769; 1; 55.910564; 37.805717; 209.500000; 0; 0
276; 94262; 1; 55.910564; 37.805717; 209.500000; 0; 0
277; 94882; 1; 55.910553; 37.805725; 208.199997; 0; 0
278; 95337; 1; 55.910553; 37.805725; 208.199997; 0; 0
279; 95896; 1; 55.910542; 37.805717; 207.899994; 0; 0
280; 96411; 1; 55.910542; 37.805717; 207.899994; 0; 0
281; 96917; 1; 55.910526; 37.805710; 206.500000; 0; 0
282; 97523; 1; 55.910519; 37.805706; 206.199997; 0; 0
283; 97979; 1; 55.910519; 37.805706; 206.199997; 0; 0
284; 98482; 1; 55.910519; 37.805706; 206.199997; 0; 0
285; 99043; 1; 55.910500; 37.805698; 204.899994; 0; 0
286; 99546; 1; 55.910484; 37.805698; 204.800003; 0; 0
287; 100039; 1; 55.910484; 37.805698; 204.800003; 0; 0
288; 100621; 1; 55.910469; 37.805698; 204.000000; 0; 0
289; 101113; 1; 55.910469; 37.805698; 204.000000; 0; 0
