869;62237;161;-70;833;-9;4706;3003;37;360;-403
870;62361;251;-199;1023;1027;4920;3206;67;310;-396
871;62497;75;150;964;1666;5026;3373;141;130;-347
872;62607;32;514;898;1353;5413;4273;208;-48;-286
873;62744;-245;21;960;-850;4361;3046;253;23;-338
874;62867;-63;26;883;-220;4238;3370;182;145;-367
875;63057;358;185;806;-152;4141;3537;20;205;-335
876;63166;176;-108;1007;716;5090;4381;0;279;-360
877;63314;155;0;1217;697;4763;4021;16;263;-363
878;63424;249;-51;972;690;5043;4283;23;255;-355
879;63559;115;-19;866;57;4561;3635;62;293;-383
880;63670;178;-442;698;-684;3643;2741;-23;395;-390
881;63820;364;-271;941;1447;6287;4923;-65;374;-380
882;63930;-18;83;1145;1501;5222;4787;99;265;-390
883;64066;-36;81;1076;-143;4977;3398;93;209;-366
884;64175;-111;-104;899;362;4842;3962;119;283;-399
885;64377;73;185;758;557;4649;4487;60;292;-384
886;64499;37;86;996;578;5184;3757;75;317;-398
887;64635;-61;-305;1382;58;5040;3746;149;358;-433
888;64745;-48;-13;1031;726;4622;3513;179;345;-428
889;64882;60;-182;815;50;4514;2860;147;371;-431
890;64992;175;-299;810;-467;5210;2603;144;434;-456
891;65140;69;-90;1127;1401;4936;3764;216;342;-443
892;65262;-284;-40;1161;475;4024;3438;235;272;-417
893;65398;-21;-264;913;247;4691;3359;122;323;-412
894;65508;-86;-209;644;542;5153;3991;169;352;-430
895;65697;113;209;713;650;4133;4141;113;307;-398
896;65820;290;-143;1243;-694;4815;3343;3;394;-394
897;65957;139;-454;1283;673;5395;3886;87;473;-440
898;66067;89;-224;946;768;5214;4017;184;425;-457
899;66256;3;-252;727;560;4918;4381;225;421;-471
900;66376;-154;-65;1062;965;5116;4739;234;354;-447
901;66511;-163;-151;1157;413;4651;4541;212;368;-444
902;66622;-69;-123;998;441;4486;4371;181;386;-440
903;66757;-165;-19;793;119;5163;3302;190;460;-469
904;66868;-64;-179;850;-816;4114;3361;175;584;-495
905;67059;85;-340;1059;1494;4507;4520;6;602;-447
906;67181;79;28;1274;1774;4427;3983;8;393;-384
907;67370;105;-119;948;706;4516;3744;-9;234;-323
908;67480;178;-48;789;233;4270;3943;-73;223;-297
909;67615;215;4;871;720;4723;3309;-104;188;-278
910;67726;157;173;965;523;4761;3801;-76;156;-273
911;67861;130;148;1192;-190;4487;4235;-105;236;-286
912;67972;-57;-118;954;-488;4695;4465;-127;391;-338
913;68121;113;-373;891;-599;5196;6020;-163;690;-412
914;68231;-181;-361;901;485;4350;4547;-71;802;-455
915;68366;20;-197;901;1455;4185;4498;-84;774;-443
916;68488;24;-172;1155;814;5037;5150;-83;746;-444
917;68624;-297;-261;987;689;4452;4093;39;754;-485
918;68747;50;-188;837;412;3556;4543;-77;757;-447
919;68883;275;-176;677;1587;4431;4517;-252;739;-373
920;68993;223;-56;925;1157;5166;3825;-247;665;-374
921;69194;152;145;1261;975;5104;4214;-78;580;-421
922;69306;-100;322;1111;266;5181;3507;2;560;-429
923;69441;0;149;793;-38;4938;3884;37;633;-468
924;69551;80;99;828;642;4523;3778;47;673;-481
925;69687;-35;138;1056;613;4590;3888;45;628;-467
926;69809;213;-78;1201;195;4802;3610;-15;657;-456
927;69945;-124;161;1062;713;4661;3679;33;590;-456
928;70067;-37;37;892;-36;4909;3279;19;635;-457
929;70257;-170;-24;859;669;4712;3315;102;655;-490
930;70368;-115;11;1068;758;4292;4230;47;609;-456
931;70503;58;147;1274;305;4266;4125;-12;592;-436
932;70613;-85;153;891;456;4851;3691;-27;590;-429
933;70750;-10;182;549;-201;5208;4182;-19;648;-448
934;70860;158;-112;790;153;5441;4092;53;758;-497
935;71063;-165;-12;1272;189;4453;4175;188;736;-532
936;71185;-234;-128;1091;822;4536;3742;143;744;-517
937;71321;-83;-237;1053;574;4569;3526;106;703;-499
938;71432;-337;147;777;1332;4507;4890;138;606;-486
939;71622;61;42;976;99;4930;3779;2;633;-455
940;71732;-144;124;1220;194;5072;3976;49;680;-477
941;71868;-207;157;1067;501;4628;3596;98;685;-489
942;71990;-34;161;699;918;4540;4344;59;641;-471
943;72126;132;75;838;701;4901;4231;66;610;-466
944;72236;8;133;1016;355;4889;3760;89;624;-474
945;72372;58;-11;1223;414;4541;3375;75;637;-469
946;72483;-141;93;1080;464;4820;3060;83;622;-472
947;72673;-236;73;750;620;4767;3259;107;597;-474
948;72783;45;-36;672;548;4508;3182;76;578;-456
949;72931;-409;285;1210;413;5190;4271;167;542;-481
950;73053;-116;350;1208;791;5119;4839;185;529;-474
951;73188;-285;333;867;-262;4964;3603;248;588;-509
952;73298;-195;88;644;-99;4789;4213;247;697;-531
953;73434;-160;90;1016;-52;4540;5255;253;739;-534
954;73544;15;-265;1104;-64;4904;3264;246;815;-539
955;73681;-309;-124;1118;762;4706;3559;229;819;-536
956;73791;-221;-258;976;607;4517;3374;193;801;-534
957;74006;-262;-148;803;1346;4790;2909;147;676;-497
958;74116;-85;291;947;540;4035;2907;121;559;-469
959;74251;-85;100;1076;56;5266;2993;52;614;-451
960;74373;-388;58;1047;790;4905;4075;107;618;-473
961;74509;-209;162;787;980;4489;4318;105;537;-452
962;74619;53;-29;649;509;4522;4189;73;541;-444
963;74757;-191;204;1083;757;4528;4195;69;495;-431
964;74879;-118;269;1229;-17;5211;3209;54;533;-436
965;75015;-251;-24;1149;910;4903;3887;58;551;-431
966;75125;26;-12;930;451;4220;3858;23;520;-419
967;75314;-95;-14;754;612;5114;4155;56;545;-437
968;75424;-280;74;1014;435;5186;3687;112;527;-442
969;75561;-117;80;1182;426;4974;4091;148;577;-469
970;75672;-253;195;1084;766;5231;3919;185;570;-481
971;75875;-96;17;617;217;4581;4019;239;589;-495
972;75985;-40;84;797;559;4959;4255;222;610;-504
973;76120;-160;81;1083;277;4759;3193;269;623;-512
974;76230;-413;-22;1339;573;5514;3299;297;615;-513
975;76366;-339;-108;998;676;4533;3343;367;587;-528
976;76476;-404;-61;851;884;4500;3158;345;543;-510
977;76612;-193;48;702;661;4071;3190;272;493;-483
978;76746;-242;122;1001;326;4656;3617;199;479;-462
979;76896;-250;152;1194;700;4956;4313;197;506;-474
980;77006;-366;229;902;1498;4941;4335;240;432;-462
981;77195;-52;194;616;217;4838;4147;225;390;-445
982;77305;-102;276;859;317;4749;4243;215;421;-453
983;77441;-165;359;1248;275;4955;4491;246;470;-481
984;77551;-513;142;1148;83;5508;3273;317;528;-510
985;77699;-360;0;922;435;4739;3270;356;563;-526
986;77809;-385;32;811;383;4374;3589;323;580;-519
987;77947;-161;30;907;978;4406;4051;228;566;-497
988;78069;-253;205;1118;270;4436;3327;201;520;-473
989;78204;-300;169;1036;1012;4665;3992;169;530;-471
990;78314;-179;269;787;865;4486;3940;147;447;-435
991;78449;-10;153;666;-423;5122;3324;148;512;-463
992;78572;-36;93;934;-45;5025;3641;178;624;-504
993;78708;-406;-145;1402;522;4957;3247;233;679;-527
994;78818;-325;-19;1062;866;4506;3854;225;637;-518
995;78954;-97;-128;802;140;4746;3550;163;637;-499
996;79065;-240;-134;729;654;4873;3475;181;660;-509
997;79213;-181;-126;951;894;4458;2843;193;589;-492
998;79335;-141;9;1157;1061;4671;4256;149;495;-458
999;79483;-282;97;998;-71;4903;4586;175;498;-475
1000;79593;-310;97;738;177;4771;4611;182;598;-499
1001;79729;-26;24;755;-131;4615;4219;152;690;-506
1002;79851;-157;-132;964;671;5257;3552;148;751;-515
1003;79987;-256;-99;1136;924;4463;4261;188;694;-520
1004;80099;-236;-66;1161;649;4483;4305;169;645;-506
1005;80236;-352;-167;961;254;5536;3012;161;748;-531
1006;80346;-50;-177;830;479;4600;3456;211;733;-537
1007;80536;-344;-51;949;1087;4776;3509;231;590;-509
1008;80658;-241;16;1193;985;4365;4389;211;517;-478
1009;80794;-288;259;1016;891;4640;3951;175;418;-440
1010;80904;-231;157;783;637;4446;4197;151;389;-425
1011;81040;68;133;664;224;4645;4312;86;421;-415
1012;81151;88;103;889;203;4969;4117;71;488;-434
1013;81340;-46;370;1319;783;4232;3797;93;412;-410
1014;81462;-20;168;1011;-126;4551;3131;69;423;-417
1015;81598;-320;199;853;906;4967;3815;81;405;-411
1016;81708;24;81;818;390;4512;3602;91;384;-411
1017;81844;-105;185;1025;489;4705;4145;70;379;-401
1018;81967;61;235;1075;-155;4435;4486;18;444;-393
1019;82102;-364;283;1026;467;5476;3709;71;524;-438
1020;82214;-162;234;719;309;4873;3860;110;534;-452
1021;82402;-29;79;841;500;5175;4605;168;624;-491
1022;82513;-141;86;993;426;4898;4127;224;610;-496
1023;82702;-603;129;1117;480;5036;3353;360;569;-514
1024;82812;-355;-63;933;649;4619;3619;376;558;-509
1025;82948;-144;-5;650;691;3797;3458;302;528;-495
1026;83058;-195;66;921;591;4826;3599;203;503;-460
1027;83194;-379;76;1194;148;4954;3836;248;530;-481
1028;83318;-427;243;1134;615;4535;3966;281;537;-488
1029;83507;-42;102;574;566;4581;3565;173;540;-463
1030;83617;-103;132;735;1042;4835;3983;166;501;-440
1031;83753;64;431;1200;1323;3550;4413;102;359;-383
1032;83863;-73;646;1095;902;5133;3433;63;244;-337
1033;84011;-105;101;856;-514;4623;3222;120;363;-395
1034;84133;-199;220;954;621;4799;3944;109;392;-395
1035;84908;-24;20;822;745;4821;4429;237;652;-494
1036;85017;-278;85;1040;448;5128;3760;284;629;-500
1037;85153;-429;-67;1268;358;4940;4298;303;678;-513
1038;85263;-405;1;809;1029;4653;3678;351;655;-524
1039;85452;-536;53;858;790;4832;3028;397;543;-500
1040;85562;-204;71;875;880;4210;3293;371;507;-497
1041;85699;-396;3;1186;-293;4620;2501;306;622;-509
1042;85809;-373;107;1045;1011;4034;4793;260;621;-503
1043;86000;-153;67;623;-250;4783;4599;182;692;-499
1044;86122;-84;-112;730;407;4926;4647;219;773;-512
1045;86258;-90;-152;1224;451;4993;4298;278;729;-518
1046;86368;-299;-253;1246;810;4881;3438;315;733;-522
1047;86503;-359;102;1063;1648;4189;4168;325;563;-497
1048;86614;-131;224;899;345;4393;3551;251;481;-465
1049;86803;-223;-40;796;27;4592;2817;208;630;-487
1050;86926;-346;-79;1066;638;4794;3437;193;657;-496
1051;87062;-241;175;1058;708;4340;4791;149;571;-472
1052;87172;-174;392;966;-70;5108;2958;158;581;-469
1053;87307;-221;244;627;235;4686;3811;208;661;-505
1054;87417;35;38;875;604;4180;4721;165;687;-493
1055;87607;-78;-10;1159;447;4718;3997;137;653;-482
1056;87717;-196;-48;1106;657;4966;3948;150;667;-496
1057;87907;-207;-83;935;249;4755;3094;163;673;-502
1058;88017;-32;-184;844;886;4507;3327;127;655;-493
1059;88207;-107;393;1034;1130;5061;3091;104;408;-415
1060;88317;-229;408;992;367;4996;3857;142;388;-421
1061;88453;-215;235;822;286;5184;3849;180;418;-445
1062;88563;-186;213;644;402;4790;4164;228;448;-460
1063;88699;58;116;987;-421;4513;3517;139;533;-465
1064;88821;-88;-83;1152;101;4550;3970;137;642;-497
1065;89011;61;-98;1163;278;4695;3580;69;657;-476
1066;89121;-138;-162;991;116;4695;3256;62;674;-480
1067;89257;-142;-329;833;994;4559;2724;9;659;-454
1068;89367;-171;32;941;1593;4602;3285;13;485;-411
1069;89558;4;36;1083;-260;5263;3457;-22;507;-409
1070;89668;-251;154;1165;485;5068;4125;33;561;-445
1071;89829;-128;82;772;335;5288;3749;99;593;-473
1072;89939;-83;77;757;625;4593;4489;127;596;-484
1073;90087;-107;-52;1022;184;4941;3041;127;622;-489
1074;90196;-264;-210;1316;132;5199;3179;146;659;-503
1075;90333;-220;-286;976;1003;4516;3345;173;661;-512
1076;90455;-122;-21;800;1081;4806;3354;156;547;-475
1077;90591;-76;41;830;782;4408;3682;145;477;-455
1078;90701;-119;36;1089;412;4684;3902;113;462;-443
