"Number";"Time_ms";"VectorX";"VectorY";"VectorZ";"DeltaStep";"KsiServo";"crc"
958;210951;18.390151977539062;-11.365592002868652;-97.6351547241211;135.23707580566406;-13.87208080291748;59244;
959;211171;18.366920471191406;-11.00662612915039;-97.68065643310547;134.3655242919922;-13.737485885620117;39706;
960;211391;18.043590545654297;-11.460610389709473;-97.68871307373047;136.02041625976562;-13.713530540466309;39577;
961;211611;18.511775970458984;-11.653688430786133;-97.57820129394531;135.7642059326172;-14.038829803466797;47241;
962;211831;18.388118743896484;-11.863722801208496;-97.57626342773438;136.4729461669922;-14.044445037841797;1455;
963;212051;18.254425048828125;-10.563796043395996;-97.75061798095703;133.39349365234375;-13.527926445007324;57799;
964;212271;17.714305877685547;-11.37233829498291;-97.7592544555664;136.32899475097656;-13.501794815063477;6766;
965;212491;18.14036750793457;-11.891500473022461;-97.6192626953125;136.9356689453125;-13.918848037719727;56155;
966;212711;18.88169288635254;-10.595748901367188;-97.62792205810547;132.551025390625;-13.893385887145996;60148;
967;212931;18.09649085998535;-10.830669403076172;-97.75077056884766;134.32952880859375;-13.52744197845459;50097;
968;213151;17.98635482788086;-11.775944709777832;-97.6617660522461;136.89952087402344;-13.793566703796387;41764;
969;213371;17.95914077758789;-11.950542449951172;-97.64553833007812;137.3745880126953;-13.84146499633789;4226;
970;213591;18.4847469329834;-11.322830200195312;-97.62226104736328;134.98419189453125;-13.910002708435059;21420;
971;213811;18.391010284423828;-11.116437911987305;-97.66368103027344;134.6078643798828;-13.787846565246582;37410;
972;214031;18.004985809326172;-10.770995140075684;-97.77425384521484;134.31675720214844;-13.45635986328125;12788;
973;214251;17.946247100830078;-11.612650871276855;-97.68869018554688;136.55807495117188;-13.713601112365723;46144;
974;214471;17.76457405090332;-11.482147216796875;-97.73729705810547;136.52536010742188;-13.56804370880127;25475;
975;214691;17.829341888427734;-12.113361358642578;-97.6492691040039;137.98728942871094;-13.830470085144043;38025;
976;214911;18.060091018676758;-11.281371116638184;-97.7065200805664;135.54164123535156;-13.660380363464355;53656;
977;215131;17.86433219909668;-11.788077354431152;-97.68267822265625;137.12850952148438;-13.731452941894531;781;
978;215351;17.915451049804688;-10.902141571044922;-97.77617645263672;134.79791259765625;-13.450556755065918;18059;
979;215571;18.78532600402832;-10.662955284118652;-97.63919067382812;132.86273193359375;-13.860203742980957;58845;
980;215791;18.601770401000977;-11.742856979370117;-97.55039978027344;135.84384155273438;-14.119528770446777;24682;
981;216011;18.505596160888672;-11.439325332641602;-97.60475158691406;135.24301147460938;-13.961396217346191;60151;
982;216231;17.4321231842041;-10.642097473144531;-97.89212799072266;134.88864135742188;-13.093945503234863;28582;
983;216451;18.0952205657959;-11.455748558044434;-97.67971801757812;135.92593383789062;-13.740250587463379;46850;
984;216671;18.715497970581055;-11.806118965148926;-97.52101135253906;135.8230743408203;-14.204339027404785;9165;
985;216891;18.51461410522461;-10.405755996704102;-97.7186279296875;132.59283447265625;-13.6241455078125;54268;
986;217111;17.80815887451172;-10.918219566345215;-97.79397583007812;135.00975036621094;-13.396406173706055;4561;
987;217331;18.17283821105957;-10.432610511779785;-97.77989959716797;133.17269897460938;-13.439242362976074;30077;
988;217551;18.294811248779297;-10.757675170898438;-97.72191619873047;133.83616638183594;-13.614280700683594;24720;
989;217771;18.22597885131836;-10.333391189575195;-97.78054809570312;132.8308563232422;-13.43728256225586;61467;
990;217991;17.990741729736328;-10.432318687438965;-97.81360626220703;133.44943237304688;-13.33647632598877;61044;
991;218211;18.08721351623535;-11.44953727722168;-97.68193817138672;135.92306518554688;-13.733675003051758;30047;
992;218431;18.498918533325195;-11.808399200439453;-97.56204223632812;136.1638641357422;-14.08578872680664;7194;
993;218651;18.665307998657227;-11.72529411315918;-97.54035949707031;135.70298767089844;-14.148512840270996;13721;
994;218871;18.45497703552246;-11.509405136108398;-97.6060791015625;135.49539184570312;-13.957460403442383;5021;
995;219091;18.309473037719727;-11.426077842712402;-97.64327239990234;135.51394653320312;-13.848198890686035;57617;
996;219311;18.715560913085938;-11.141254425048828;-97.59918975830078;134.1792449951172;-13.977643966674805;48526;
997;219531;17.842723846435547;-11.028155326843262;-97.77532196044922;135.23936462402344;-13.453089714050293;56885;
998;219751;17.740570068359375;-12.060187339782715;-97.6720199584961;138.00482177734375;-13.763128280639648;59272;
999;219971;17.306886672973633;-12.274030685424805;-97.72318267822266;139.2670440673828;-13.610480308532715;28228;
1000;220191;17.764667510986328;-10.839582443237305;-97.81062316894531;134.87420654296875;-13.345549583435059;57579;
1001;220411;18.55839729309082;-11.169933319091797;-97.62592315673828;134.48794555664062;-13.89930534362793;21342;
1002;220631;17.75421142578125;-10.737771987915039;-97.8237533569336;134.624267578125;-13.305331230163574;47544;
1003;220851;17.845844268798828;-11.13338851928711;-97.7628402709961;135.5053253173828;-13.490959167480469;28113;
1004;221071;18.143407821655273;-10.777433395385742;-97.74795532226562;134.11904907226562;-13.535930633544922;20468;
1005;221291;18.417165756225586;-12.460567474365234;-97.49636840820312;137.86376953125;-14.27502727508545;7055;
1006;221511;18.049673080444336;-10.873126029968262;-97.75471496582031;134.51222229003906;-13.515535354614258;47056;
1007;221731;18.014707565307617;-10.842504501342773;-97.76456451416016;134.48744201660156;-13.485743522644043;12569;
1008;221951;18.23733901977539;-12.080010414123535;-97.57804107666016;137.23974609375;-14.03931999206543;51863;
1009;222171;18.303537368774414;-12.201234817504883;-97.55052947998047;137.4264373779297;-14.119074821472168;64594;
1010;222391;18.577573776245117;-10.70256519317627;-97.67461395263672;133.26953125;-13.75545597076416;43312;
1011;222611;18.30280876159668;-11.539701461791992;-97.63114929199219;135.8079376220703;-13.883886337280273;23569;
1012;222831;17.747955322265625;-11.087470054626465;-97.78587341308594;135.54441833496094;-13.421063423156738;501;
1013;223051;18.391176223754883;-11.483099937438965;-97.6212387084961;135.5289764404297;-13.913076400756836;64113;
1014;223271;18.49845314025879;-10.49072265625;-97.71260070800781;132.83827209472656;-13.642190933227539;28301;
1015;223491;18.722326278686523;-11.487133979797363;-97.55778503417969;135.0305938720703;-14.098143577575684;13861;
1016;223711;17.87179183959961;-10.51872444152832;-97.8261489868164;133.86207580566406;-13.298001289367676;41769;
1017;223931;18.153383255004883;-11.411513328552246;-97.67411804199219;135.7226104736328;-13.756926536560059;38463;
1018;224151;18.4786434173584;-10.83004093170166;-97.6793212890625;133.74461364746094;-13.741449356079102;41640;
1019;224371;18.781848907470703;-11.821044921875;-97.50643920898438;135.7577362060547;-14.246182441711426;63944;
1020;224591;18.15904426574707;-10.7470064163208;-97.7484130859375;134.0160369873047;-13.534582138061523;23142;
1021;224811;18.128759384155273;-10.228952407836914;-97.8095932006836;132.6996307373047;-13.348729133605957;24976;
1022;225031;17.765945434570312;-11.929505348205566;-97.68345642089844;137.640869140625;-13.72914981842041;51235;
1023;225251;18.67628288269043;-11.901846885681152;-97.51687622070312;136.11595153808594;-14.21618366241455;17525;
1024;225471;19.035030364990234;-10.863375663757324;-97.5687255859375;133.01097106933594;-14.066405296325684;55881;
1025;225691;17.941492080688477;-10.956257820129395;-97.76535034179688;134.89691162109375;-13.483375549316406;24641;
1026;225911;17.929222106933594;-10.87764835357666;-97.77638244628906;134.71266174316406;-13.449938774108887;23587;
1027;226131;18.63808250427246;-10.785951614379883;-97.65390014648438;133.39382934570312;-13.816791534423828;13436;
1028;226351;18.622989654541016;-11.654772758483887;-97.5569076538086;135.59518432617188;-14.100666046142578;65066;
1029;226571;18.03754425048828;-10.48766803741455;-97.7990493774414;133.52389526367188;-13.380911827087402;57473;
1030;226791;18.60863494873047;-11.354246139526367;-97.5950927734375;134.87344360351562;-13.989624977111816;58279;
1031;227011;18.05365753173828;-10.133846282958984;-97.8333740234375;132.5584259033203;-13.275781631469727;38574;
1032;227231;18.32539176940918;-10.217089653015137;-97.77418518066406;132.37510681152344;-13.456592559814453;61984;
1033;227451;19.145099639892578;-11.062966346740723;-97.52474212646484;133.3529815673828;-14.193565368652344;1469;
1034;227671;18.3262882232666;-11.218423843383789;-97.66419219970703;134.9656524658203;-13.78635025024414;5509;
1035;227891;17.90611457824707;-11.425549507141113;-97.7181167602539;136.15261840820312;-13.625699996948242;29932;
1036;228111;18.248598098754883;-10.492424011230469;-97.7593765258789;133.2154998779297;-13.501419067382812;3985;
1037;228331;18.172595977783203;-10.45443344116211;-97.77761840820312;133.23052978515625;-13.446185111999512;37773;
1038;228551;18.13630485534668;-11.562725067138672;-97.65950012207031;136.12841796875;-13.800243377685547;9006;
1039;228771;18.160215377807617;-10.57836627960205;-97.76657104492188;133.5746307373047;-13.479637145996094;737;
1040;228991;18.080888748168945;-11.651850700378418;-97.65918731689453;136.43899536132812;-13.801180839538574;59949;
1041;229211;18.024581909179688;-11.78784465789795;-97.65326690673828;136.86705017089844;-13.818668365478516;7524;
1042;229431;18.080230712890625;-11.983480453491211;-97.6191635131836;137.2581787109375;-13.91911792755127;56052;
1043;229651;17.918798446655273;-10.7044038772583;-97.79740905761719;134.27740478515625;-13.385953903198242;15374;
1044;229871;18.520450592041016;-10.127732276916504;-97.74671173095703;131.853271484375;-13.539661407470703;50992;
1045;230091;17.909921646118164;-10.998076438903809;-97.76644134521484;135.0548553466797;-13.48006534576416;5440;
1046;230311;18.505239486694336;-10.935311317443848;-97.66255950927734;133.97377014160156;-13.791189193725586;40425;
1047;230531;18.911623001098633;-9.420147895812988;-97.74256896972656;129.41659545898438;-13.552160263061523;16409;
1048;230751;18.547121047973633;-10.293724060058594;-97.72433471679688;132.25193786621094;-13.607046127319336;40701;
1049;230971;18.299631118774414;-11.239667892456055;-97.66675567626953;135.06060791015625;-13.778776168823242;46116;
1050;231191;17.88675880432129;-10.703490257263184;-97.8033676147461;134.3251953125;-13.367751121520996;60991;
1051;231411;19.34364891052246;-11.092544555664062;-97.48219299316406;133.14248657226562;-14.31554889678955;56293;
1052;231631;18.126211166381836;-10.959991455078125;-97.73084259033203;134.61715698242188;-13.587448120117188;24594;
1053;231851;18.495731353759766;-10.512965202331543;-97.71073150634766;132.90017700195312;-13.647802352905273;53096;
1054;232071;18.601428985595703;-11.033681869506836;-97.63321685791016;134.07901000976562;-13.877822875976562;45020;
1055;232291;17.996252059936523;-10.701299667358398;-97.78351593017578;134.14852905273438;-13.428232192993164;41646;
1056;232511;18.404495239257812;-11.815569877624512;-97.57904052734375;136.32933044433594;-14.03642463684082;25292;
1057;232731;17.95233917236328;-11.409931182861328;-97.7114486694336;136.03880310058594;-13.645636558532715;57887;
1058;232951;18.363061904907227;-10.509858131408691;-97.73607635498047;133.0893096923828;-13.571728706359863;52125;
1059;233171;18.484722137451172;-10.535125732421875;-97.7104263305664;132.97410583496094;-13.648712158203125;1322;
1060;233391;18.32857894897461;-10.73865032196045;-97.71768188476562;133.7357177734375;-13.626977920532227;35141;
1061;233611;18.99578857421875;-10.345977783203125;-97.63258361816406;131.74562072753906;-13.879690170288086;6521;
1062;233831;18.104534149169922;-11.388011932373047;-97.68592071533203;135.7407684326172;-13.721823692321777;62562;
1063;234051;17.88336181640625;-11.536382675170898;-97.7092514038086;136.46871948242188;-13.652216911315918;34472;
1064;234271;17.983243942260742;-11.512894630432129;-97.69368743896484;136.2484588623047;-13.69869327545166;35123;
1065;234491;18.036121368408203;-10.617652893066406;-97.78529357910156;133.86785888671875;-13.42284107208252;36606;
1066;234711;18.199153900146484;-11.138130187988281;-97.6971435546875;134.95936584472656;-13.688365936279297;14950;
1067;234931;18.54438018798828;-11.62519359588623;-97.57540893554688;135.64353942871094;-14.046953201293945;25756;
1068;235151;18.37339210510254;-10.826210021972656;-97.69960021972656;133.89361572265625;-13.681051254272461;51525;
1069;235371;17.648019790649414;-11.20874309539795;-97.79013061523438;136.01882934570312;-13.408095359802246;16370;
1070;235591;18.2996883392334;-10.418758392333984;-97.75770568847656;132.94544982910156;-13.50647258758545;20783;
1071;235811;18.53624153137207;-11.159008026123047;-97.63136291503906;134.4940185546875;-13.883255004882812;20424;
1072;236031;18.843647003173828;-10.544447898864746;-97.64083099365234;132.47401428222656;-13.855392456054688;60535;
1073;236251;18.77419662475586;-11.191079139709473;-97.58222198486328;134.21658325195312;-14.027138710021973;20764;
1074;236471;18.123897552490234;-11.104039192199707;-97.71500396728516;134.98992919921875;-13.634950637817383;62256;
1075;236691;19.016294479370117;-10.058517456054688;-97.65863037109375;130.96954345703125;-13.802833557128906;39382;
1076;236911;18.11769676208496;-9.692031860351562;-97.86630249023438;131.26756286621094;-13.174165725708008;14707;
1077;237131;18.443729400634766;-10.362828254699707;-97.73657989501953;132.58474731445312;-13.57019329071045;62722;
1078;237351;17.526403427124023;-11.164568901062012;-97.81705474853516;136.10435485839844;-13.325871467590332;45271;
1079;237571;19.4051513671875;-10.790291786193848;-97.50389099121094;132.302978515625;-14.253467559814453;31526;
1080;237791;18.758556365966797;-11.592936515808105;-97.53829956054688;135.23623657226562;-14.154481887817383;44887;
1081;238011;18.2227840423584;-10.308542251586914;-97.78376007080078;132.76991271972656;-13.42750072479248;677;
1082;238231;17.780685424804688;-10.876250267028809;-97.80364990234375;134.9443359375;-13.366887092590332;44686;
1083;238451;18.473875045776367;-11.14535140991211;-97.64476013183594;134.5543975830078;-13.843829154968262;23801;
1084;238671;18.883594512939453;-11.102590560913086;-97.57122802734375;133.83290100097656;-14.059144973754883;50641;
1085;238891;18.594715118408203;-11.297383308410645;-97.60433197021484;134.7526397705078;-13.9625825881958;2784;
1086;239111;18.5322265625;-11.321497917175293;-97.6134262084961;134.9081573486328;-13.935961723327637;59405;
1087;239331;18.498640060424805;-11.156636238098145;-97.63877868652344;134.54518127441406;-13.861456871032715;44700;
1088;239551;18.600046157836914;-10.57747745513916;-97.68395233154297;132.91368103027344;-13.727669715881348;26545;
1089;239771;18.31285858154297;-10.39250659942627;-97.758056640625;132.85678100585938;-13.505477905273438;23842;
1090;239991;18.758806228637695;-10.858444213867188;-97.62276458740234;133.40052795410156;-13.908590316772461;21930;
1091;240211;18.473834991455078;-11.307218551635742;-97.62615203857422;134.96182250976562;-13.898616790771484;20710;
1092;240431;18.70662498474121;-10.379838943481445;-97.68479919433594;132.24566650390625;-13.725144386291504;41135;
1093;240651;18.180479049682617;-11.746576309204102;-97.62934875488281;136.51451110839844;-13.889222145080566;8287;
1094;240871;18.577608108520508;-11.656466484069824;-97.56537628173828;135.6692352294922;-14.076157569885254;59549;
1095;241091;18.14595603942871;-10.43994140625;-97.78410339355469;133.23272705078125;-13.426446914672852;60517;
1096;241311;18.209693908691406;-10.546882629394531;-97.76078033447266;133.4169921875;-13.497199058532715;35096;
1097;241531;17.98717498779297;-10.16421127319336;-97.84248352050781;132.7402801513672;-13.247783660888672;11056;
1098;241751;18.51178550720215;-11.468295097351074;-97.60016632080078;135.30552673339844;-13.974774360656738;53887;
1099;241971;17.449432373046875;-10.742545127868652;-97.87806701660156;135.12698364257812;-13.137686729431152;40427;
1100;242191;18.57356071472168;-11.957655906677246;-97.5296859741211;136.4106903076172;-14.179367065429688;40128;
1101;242411;18.460660934448242;-10.719985961914062;-97.69485473632812;133.48858642578125;-13.695188522338867;18311;
1102;242631;18.701154708862305;-11.181373596191406;-97.59734344482422;134.30149841308594;-13.982985496520996;8424;
1103;242851;17.960296630859375;-10.463671684265137;-97.81583404541016;133.57928466796875;-13.329601287841797;46597;
1104;243071;18.364988327026367;-10.711247444152832;-97.71385192871094;133.6098175048828;-13.638445854187012;28354;
1105;243291;18.54674530029297;-11.433076858520508;-97.59766387939453;135.1642608642578;-13.982094764709473;54541;
1106;243511;18.371929168701172;-11.295244216918945;-97.6467514038086;135.08871459960938;-13.837899208068848;10276;
1107;243731;18.300556182861328;-9.62665843963623;-97.83873748779297;130.82455444335938;-13.25932502746582;50684;
1108;243951;18.538022994995117;-11.32866382598877;-97.61148834228516;134.917236328125;-13.94162368774414;5804;
1109;244171;18.393959045410156;-10.755918502807617;-97.7034912109375;133.68148803710938;-13.669424057006836;20497;
1110;244391;18.450897216796875;-10.708852767944336;-97.69793701171875;133.4744873046875;-13.686041831970215;21783;
1111;244611;17.82036018371582;-10.361743927001953;-97.8522720336914;133.52484130859375;-13.217541694641113;19491;
1112;244831;18.126556396484375;-10.479415893554688;-97.78348541259766;133.3661651611328;-13.4283447265625;51074;
1113;245051;18.84151268005371;-10.615951538085938;-97.63349914550781;132.6607666015625;-13.87700366973877;34132;
1114;245271;18.19132423400879;-10.867826461791992;-97.72904968261719;134.2790069580078;-13.592874526977539;41671;
1115;245491;18.01148796081543;-11.139668464660645;-97.73174285888672;135.25778198242188;-13.584755897521973;39879;
1116;245711;18.33186912536621;-11.294204711914062;-97.65441131591797;135.1481170654297;-13.815300941467285;62466;
1117;245931;17.512155532836914;-11.197779655456543;-97.81581115722656;136.2135772705078;-13.329682350158691;27579;
1118;246151;18.400287628173828;-11.783909797668457;-97.58364868164062;136.25833129882812;-14.022967338562012;56111;
1119;246371;18.331344604492188;-11.467061996459961;-97.63436126708984;135.5822296142578;-13.874451637268066;39770;
1120;246591;18.237632751464844;-12.108004570007324;-97.57451629638672;137.30714416503906;-14.049571990966797;27407;
1121;246811;18.006511688232422;-10.809066772460938;-97.769775390625;134.4134063720703;-13.469953536987305;51838;
1122;247031;17.22771644592285;-10.056058883666992;-97.99019622802734;133.63218688964844;-12.784594535827637;42095;
1123;247251;17.82563591003418;-11.488378524780273;-97.72545623779297;136.4415740966797;-13.603662490844727;12220;
1124;247471;19.09383773803711;-11.688682556152344;-97.46179962158203;134.9666290283203;-14.373697280883789;54913;
1125;247691;18.904603958129883;-10.866955757141113;-97.59365844726562;133.2087860107422;-13.993735313415527;11413;
1126;247911;18.055744171142578;-11.242466926574707;-97.71180725097656;135.4497833251953;-13.644564628601074;47474;
1127;248131;18.715219497680664;-11.219301223754883;-97.5903091430664;134.3754119873047;-14.003562927246094;39357;
1128;248351;18.177345275878906;-11.582266807556152;-97.64955139160156;136.11192321777344;-13.829651832580566;14241;
1129;248571;18.187213897705078;-10.303448677062988;-97.79092407226562;132.80975341796875;-13.405715942382812;21132;
1130;248791;18.991748809814453;-11.542379379272461;-97.4991683959961;134.7618865966797;-14.267026901245117;14356;
1131;249011;18.103227615356445;-12.444497108459473;-97.55719757080078;138.33499145507812;-14.099818229675293;42713;
1132;249231;18.970783233642578;-11.489251136779785;-97.50952911376953;134.66282653808594;-14.23733139038086;48751;
1133;249451;18.099266052246094;-11.557822227478027;-97.66693115234375;136.17518615722656;-13.778173446655273;7580;
1134;249671;18.259498596191406;-11.598962783813477;-97.63224029541016;136.0234375;-13.880685806274414;15578;
1135;249891;18.60454559326172;-11.439348220825195;-97.58592224121094;135.09141540527344;-14.01634693145752;55023;
1136;250111;17.607690811157227;-10.474495887756348;-97.8787612915039;134.15988159179688;-13.135480880737305;52404;
1137;250331;18.798105239868164;-9.513460159301758;-97.75543975830078;129.8218994140625;-13.513358116149902;30451;
1138;250551;18.182788848876953;-11.651863098144531;-97.64027404785156;136.27630615234375;-13.857069969177246;25618;
1139;250771;18.430280685424805;-10.769532203674316;-97.69514465332031;133.661865234375;-13.69433307647705;56766;
1140;250991;18.227432250976562;-10.84582805633545;-97.72476959228516;134.166748046875;-13.605738639831543;7306;
1141;251211;18.345481872558594;-11.147422790527344;-97.66870880126953;134.75634765625;-13.77293586730957;16207;
1142;251431;17.71546745300293;-11.773979187011719;-97.71149444580078;137.3386688232422;-13.645503997802734;44494;
1143;251651;18.719213485717773;-11.020217895507812;-97.61222839355469;133.8689727783203;-13.939480781555176;14906;
1144;251871;18.39642333984375;-9.655637741088867;-97.81790161132812;130.76638793945312;-13.323320388793945;33785;
1145;252091;18.552677154541016;-9.683231353759766;-97.78564453125;130.61981201171875;-13.421761512756348;40780;
1146;252311;18.416378021240234;-10.5219087600708;-97.72474670410156;133.0412139892578;-13.605774879455566;5120;
1147;252531;18.020484924316406;-10.148409843444824;-97.8379898071289;132.6475067138672;-13.26161003112793;52976;
1148;252751;18.117324829101562;-10.778266906738281;-97.7527084350586;134.16143798828125;-13.521605491638184;64448;
1149;252971;18.56972885131836;-10.884318351745605;-97.65602111816406;133.7469024658203;-13.81055736541748;35075;
1150;253191;18.43620491027832;-11.785329818725586;-97.57669067382812;136.20545959472656;-14.043204307556152;6563;
1151;253411;18.67725944519043;-9.958035469055176;-97.73431396484375;131.17916870117188;-13.57701301574707;38368;
1152;253631;18.204978942871094;-10.839235305786133;-97.72967529296875;134.18421936035156;-13.590973854064941;27918;
1153;253851;19.50684928894043;-10.724454879760742;-97.4908676147461;131.99708557128906;-14.290779113769531;10424;
1154;254071;18.599929809570312;-11.246649742126465;-97.60919189453125;134.6177215576172;-13.948342323303223;4520;
1155;254291;18.18149185180664;-10.065914154052734;-97.81672668457031;132.18528747558594;-13.326915740966797;51639;
1156;254511;17.95996856689453;-10.027748107910156;-97.8615493774414;132.4140167236328;-13.188874244689941;57830;
1157;254731;18.5965633392334;-11.61974811553955;-97.56612396240234;135.5496826171875;-14.073928833007812;24086;
1158;254951;18.276498794555664;-11.396807670593262;-97.6528549194336;135.49215698242188;-13.81986141204834;64171;
1159;255171;18.180952072143555;-10.587422370910645;-97.76173400878906;133.5667266845703;-13.494274139404297;32325;
1160;255391;18.712419509887695;-11.388833999633789;-97.57119750976562;134.80215454101562;-14.059185028076172;4601;
1161;255611;18.279977798461914;-11.446476936340332;-97.64640045166016;135.61111450195312;-13.838943481445312;17649;
1162;255831;18.690771102905273;-10.587048530578613;-97.66558837890625;132.80543518066406;-13.782175064086914;20628;
1163;256051;18.598703384399414;-10.65964126586914;-97.67527770996094;133.1277618408203;-13.753458976745605;61835;
1164;256271;18.277021408081055;-11.544975280761719;-97.63538360595703;135.861572265625;-13.871498107910156;2078;
1165;256491;18.15959358215332;-11.784003257751465;-97.62872314453125;136.64028930664062;-13.8910551071167;3863;
1166;256711;18.093801498413086;-12.020166397094727;-97.61212158203125;137.32583618164062;-13.939722061157227;13087;
1167;256931;18.381122589111328;-11.110666275024414;-97.66619873046875;134.60838317871094;-13.780385971069336;29056;
1168;257151;18.699790954589844;-11.629243850708008;-97.54524993896484;135.4148406982422;-14.134371757507324;19742;
1169;257371;18.069658279418945;-11.883676528930664;-97.6333236694336;137.03050231933594;-13.8775053024292;11110;
1170;257591;18.703447341918945;-11.958844184875488;-97.50471496582031;136.21192932128906;-14.251151084899902;33504;
1171;257811;18.22190284729004;-10.886275291442871;-97.72129821777344;134.2794647216797;-13.616138458251953;21282;
1172;258031;18.280197143554688;-10.423454284667969;-97.7608642578125;132.98696899414062;-13.496956825256348;28415;
1173;258251;17.962928771972656;-11.626509666442871;-97.68396759033203;136.5657196044922;-13.727636337280273;57113;
1174;258471;18.21296501159668;-10.176623344421387;-97.79940795898438;132.43431091308594;-13.379842758178711;13885;
1175;258691;17.907346725463867;-10.721522331237793;-97.79763793945312;134.34014892578125;-13.385275840759277;15620;
1176;258911;19.143800735473633;-11.168810844421387;-97.512939453125;133.61807250976562;-14.22752571105957;50379;
1177;259131;18.37824058532715;-10.95969009399414;-97.68380737304688;134.22842407226562;-13.72812271118164;48217;
1178;259351;17.709857940673828;-12.132951736450195;-97.6685791015625;138.23446655273438;-13.773326873779297;57168;
1179;259571;18.08892059326172;-10.267292976379395;-97.81295776367188;132.86175537109375;-13.33845329284668;37288;
1180;259791;18.145307540893555;-10.814522743225098;-97.7435073852539;134.21221923828125;-13.549345016479492;16817;
1181;260011;18.164794921875;-11.939516067504883;-97.6088638305664;137.0140380859375;-13.949348449707031;58426;
1182;260231;18.102783203125;-11.174825668334961;-97.71085357666016;135.2035675048828;-13.647391319274902;19962;
1183;260451;18.618236541748047;-12.060368537902832;-97.50850677490234;136.58912658691406;-14.240242958068848;59709;
1184;260671;17.632646560668945;-10.588709831237793;-97.86199188232422;134.42420959472656;-13.18752670288086;50879;
1185;260891;18.23198890686035;-11.536139488220215;-97.64482879638672;135.91049194335938;-13.84360408782959;3410;
1186;261111;17.9318790435791;-10.671869277954102;-97.79857635498047;134.17173767089844;-13.382420539855957;23377;
1187;261331;18.12871742248535;-10.702582359313965;-97.75890350341797;133.9471435546875;-13.502861022949219;35174;
1188;261551;18.753114700317383;-11.168498992919922;-97.5888671875;134.19149780273438;-14.007784843444824;2501;
1189;261771;17.968891143798828;-11.18741226196289;-97.73413848876953;135.44729614257812;-13.577577590942383;256;
1190;261991;18.71282958984375;-11.020752906799316;-97.61338806152344;133.8798065185547;-13.93606948852539;57284;
1191;262211;19.10967445373535;-11.335897445678711;-97.5003433227539;134.08084106445312;-14.26363754272461;16032;
1192;262431;18.00926399230957;-9.834269523620605;-97.87212371826172;131.81536865234375;-13.156108856201172;57190;
1193;262651;18.295856475830078;-10.835640907287598;-97.7131118774414;134.03578186035156;-13.640680313110352;57533;
1194;262871;17.768945693969727;-10.782912254333496;-97.81610870361328;134.71922302246094;-13.328754425048828;54121;
1195;263091;17.98497200012207;-10.816609382629395;-97.77291107177734;134.46665954589844;-13.460461616516113;41175;
1196;263311;17.066776275634766;-12.469183921813965;-97.74070739746094;140.1648712158203;-13.557809829711914;43857;
1197;263531;18.072105407714844;-10.63283634185791;-97.7770004272461;133.8521728515625;-13.448044776916504;35936;
1198;263751;18.428627014160156;-12.108263969421387;-97.53857421875;137.00279235839844;-14.153664588928223;16010;
1199;263971;18.780441284179688;-11.072687149047852;-97.59451293945312;133.91029357910156;-13.991260528564453;14468;
1200;264191;17.968975067138672;-11.32286548614502;-97.71851348876953;135.7918243408203;-13.62446403503418;60134;
1201;264411;17.956968307495117;-11.804356575012207;-97.6637191772461;137.01760864257812;-13.787713050842285;53362;
1202;264631;18.08774185180664;-10.726848602294922;-97.76385498046875;134.07345581054688;-13.48794174194336;55769;
1203;264851;18.674055099487305;-11.626543045043945;-97.5505142211914;135.44752502441406;-14.119179725646973;7152;
