num; time; fix; lat; lon; alt; times; timems
100;76751;0;55.910648;37.805382;200.000000;4294963635;4294967295
101;77513;0;55.910648;37.805382;200.000000;4294963635;4294967295
102;78253;0;55.910648;37.805382;200.000000;4294963635;4294967295
103;79016;0;55.910648;37.805382;200.000000;4294963635;4294967295
104;79781;0;55.910648;37.805382;200.000000;4294963635;4294967295
105;80543;0;55.910648;37.805382;200.000000;4294963635;4294967295
106;81295;0;55.910648;37.805382;200.000000;4294963635;4294967295
107;82032;0;55.910648;37.805382;200.000000;4294963635;4294967295
108;83012;0;55.910648;37.805382;200.000000;4294963635;4294967295
109;83751;0;55.910648;37.805382;200.000000;4294963635;4294967295
110;84500;0;55.910648;37.805382;200.000000;4294963635;4294967295
111;85238;0;55.910648;37.805382;200.000000;4294963635;4294967295
112;86002;0;55.910648;37.805382;200.000000;4294963635;4294967295
113;86776;0;55.910648;37.805382;200.000000;4294963635;4294967295
114;87812;0;55.910648;37.805382;200.000000;4294963635;4294967295
115;88548;0;55.910648;37.805382;200.000000;4294963635;4294967295
116;89312;0;55.910648;37.805382;200.000000;4294963635;4294967295
117;90049;0;55.910648;37.805382;200.000000;4294963635;4294967295
118;90813;0;55.910648;37.805382;200.000000;4294963635;4294967295
119;91552;0;55.910648;37.805382;200.000000;4294963635;4294967295
120;92303;0;55.910648;37.805382;200.000000;4294963635;4294967295
121;93065;0;55.910648;37.805382;200.000000;4294963635;4294967295
122;93829;0;55.910648;37.805382;200.000000;4294963635;4294967295
123;94566;0;55.910648;37.805382;200.000000;4294963635;4294967295
124;95405;0;55.910648;37.805382;200.000000;4294963635;4294967295
125;96143;0;55.910648;37.805382;200.000000;4294963635;4294967295
126;96980;0;55.910648;37.805382;200.000000;4294963635;4294967295
127;97718;0;55.910648;37.805382;200.000000;4294963635;4294967295
128;98469;0;55.910648;37.805382;200.000000;4294963635;4294967295
129;99233;0;55.910648;37.805382;200.000000;4294963635;4294967295
130;99996;0;55.910648;37.805382;200.000000;4294963635;4294967295
131;100733;0;55.910648;37.805382;200.000000;4294963635;4294967295
132;101485;0;55.910648;37.805382;200.000000;4294963635;4294967295
133;102220;0;55.910648;37.805382;200.000000;4294963635;4294967295
134;102984;0;55.910648;37.805382;200.000000;4294963635;4294967295
135;103758;0;55.910648;37.805382;200.000000;4294963635;4294967295
136;104510;0;55.910648;37.805382;200.000000;4294963635;4294967295
137;105270;0;55.910648;37.805382;200.000000;4294963635;4294967295
138;106011;0;55.910648;37.805382;200.000000;4294963635;4294967295
139;106773;0;55.910648;37.805382;200.000000;4294963635;4294967295
140;107512;0;55.910648;37.805382;200.000000;4294963635;4294967295
141;108261;0;55.910648;37.805382;200.000000;4294963635;4294967295
142;109001;0;55.910648;37.805382;200.000000;4294963635;4294967295
143;109761;0;55.910648;37.805382;200.000000;4294963635;4294967295
144;110516;0;55.910648;37.805382;200.000000;4294963635;4294967295
145;111289;0;55.910648;37.805382;200.000000;4294963635;4294967295
146;112041;0;55.910648;37.805382;200.000000;4294963635;4294967295
147;112790;0;55.910648;37.805382;200.000000;4294963635;4294967295
148;113542;0;55.910648;37.805382;200.000000;4294963635;4294967295
149;114292;0;55.910648;37.805382;200.000000;4294963635;4294967295
150;115044;0;55.910648;37.805382;200.000000;4294963635;4294967295
151;115781;0;55.910648;37.805382;200.000000;4294963635;4294967295
152;116557;0;55.910648;37.805382;200.000000;4294963635;4294967295
153;117474;0;55.910648;37.805382;200.000000;4294963635;4294967295
154;118301;0;55.910648;37.805382;200.000000;4294963635;4294967295
155;119073;0;55.910648;37.805382;200.000000;4294963635;4294967295
156;119872;0;55.910648;37.805382;200.000000;4294963635;4294967295
157;120669;0;55.910648;37.805382;200.000000;4294963635;4294967295
158;121484;0;55.910648;37.805382;200.000000;4294963635;4294967295
159;122260;0;55.910648;37.805382;200.000000;4294963635;4294967295
160;123089;0;55.910648;37.805382;200.000000;4294963635;4294967295
161;123889;0;55.910648;37.805382;200.000000;4294963635;4294967295
162;124687;0;55.910648;37.805382;200.000000;4294963635;4294967295
163;125485;0;55.910648;37.805382;200.000000;4294963635;4294967295
164;126275;0;55.910648;37.805382;200.000000;4294963635;4294967295
165;127089;0;55.910648;37.805382;200.000000;4294963635;4294967295
166;127879;0;55.910648;37.805382;200.000000;4294963635;4294967295
167;128664;0;55.910648;37.805382;200.000000;4294963635;4294967295
168;129540;0;55.910648;37.805382;200.000000;4294963635;4294967295
169;130350;0;55.910648;37.805382;200.000000;4294963635;4294967295
170;131150;0;55.910648;37.805382;200.000000;4294963635;4294967295
171;131962;0;55.910648;37.805382;200.000000;4294963635;4294967295
172;132735;0;55.910648;37.805382;200.000000;4294963635;4294967295
173;134388;0;55.910648;37.805382;200.000000;4294963635;4294967295
174;135140;0;55.910648;37.805382;200.000000;4294963635;4294967295
175;135902;0;55.910648;37.805382;200.000000;4294963635;4294967295
176;136654;0;55.910648;37.805382;200.000000;4294963635;4294967295
177;137391;0;55.910648;37.805382;200.000000;4294963635;4294967295
178;138156;0;55.910648;37.805382;200.000000;4294963635;4294967295
179;138917;0;55.910648;37.805382;200.000000;4294963635;4294967295
180;139681;0;55.910648;37.805382;200.000000;4294963635;4294967295
181;140407;0;55.910648;37.805382;200.000000;4294963635;4294967295
182;141158;0;55.910648;37.805382;200.000000;4294963635;4294967295
183;141909;0;55.910648;37.805382;200.000000;4294963635;4294967295
184;142672;0;55.910648;37.805382;200.000000;4294963635;4294967295
185;143398;0;55.910648;37.805382;200.000000;4294963635;4294967295
186;144161;0;55.910648;37.805382;200.000000;4294963635;4294967295
187;144923;0;55.910648;37.805382;200.000000;4294963635;4294967295
188;145676;0;55.910648;37.805382;200.000000;4294963635;4294967295
189;146413;0;55.910648;37.805382;200.000000;4294963635;4294967295
190;147177;0;55.910648;37.805382;200.000000;4294963635;4294967295
191;147938;0;55.910648;37.805382;200.000000;4294963635;4294967295
192;148700;0;55.910648;37.805382;200.000000;4294963635;4294967295
193;149450;0;55.910648;37.805382;200.000000;4294963635;4294967295
194;150189;0;55.910648;37.805382;200.000000;4294963635;4294967295
195;150950;0;55.910648;37.805382;200.000000;4294963635;4294967295
196;151717;0;55.910648;37.805382;200.000000;4294963635;4294967295
197;152468;0;55.910648;37.805382;200.000000;4294963635;4294967295
198;153208;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;957;0;55.910648;37.805382;200.000000;0;0
2;1710;0;55.910648;37.805382;200.000000;4294963635;4294967295
3;2460;0;55.910648;37.805382;200.000000;4294963635;4294967295
4;3214;0;55.910648;37.805382;200.000000;4294963635;4294967295
5;3951;0;55.910648;37.805382;200.000000;4294963635;4294967295
6;4713;0;55.910648;37.805382;200.000000;4294963635;4294967295
7;5463;0;55.910648;37.805382;200.000000;4294963635;4294967295
8;6228;0;55.910648;37.805382;200.000000;4294963635;4294967295
9;6967;0;55.910648;37.805382;200.000000;4294963635;4294967295
10;7720;0;55.910648;37.805382;200.000000;4294963635;4294967295
11;8470;0;55.910648;37.805382;200.000000;4294963635;4294967295
12;9220;0;55.910648;37.805382;200.000000;4294963635;4294967295
13;9970;0;55.910648;37.805382;200.000000;4294963635;4294967295
14;10732;0;55.910648;37.805382;200.000000;4294963635;4294967295
15;11494;0;55.910648;37.805382;200.000000;4294963635;4294967295
16;12259;0;55.910648;37.805382;200.000000;4294963635;4294967295
17;12984;0;55.910648;37.805382;200.000000;4294963635;4294967295
18;13734;0;55.910648;37.805382;200.000000;4294963635;4294967295
19;14474;0;55.910648;37.805382;200.000000;4294963635;4294967295
20;15238;0;55.910648;37.805382;200.000000;4294963635;4294967295
21;15988;0;55.910648;37.805382;200.000000;4294963635;4294967295
22;16728;0;55.910648;37.805382;200.000000;4294963635;4294967295
23;17490;0;55.910648;37.805382;200.000000;4294963635;4294967295
24;18255;0;55.910648;37.805382;200.000000;4294963635;4294967295
25;19018;0;55.910648;37.805382;200.000000;4294963635;4294967295
26;19769;0;55.910648;37.805382;200.000000;4294963635;4294967295
27;20507;0;55.910648;37.805382;200.000000;4294963635;4294967295
28;21260;0;55.910648;37.805382;200.000000;4294963635;4294967295
29;22012;0;55.910648;37.805382;200.000000;4294963635;4294967295
30;22764;0;55.910648;37.805382;200.000000;4294963635;4294967295
31;23500;0;55.910648;37.805382;200.000000;4294963635;4294967295
32;24276;0;55.910648;37.805382;200.000000;4294963635;4294967295
33;25036;0;55.910648;37.805382;200.000000;4294963635;4294967295
34;25788;0;55.910648;37.805382;200.000000;4294963635;4294967295
35;26526;0;55.910648;37.805382;200.000000;4294963635;4294967295
36;27291;0;55.910648;37.805382;200.000000;4294963635;4294967295
37;28040;0;55.910648;37.805382;200.000000;4294963635;4294967295
38;28805;0;55.910648;37.805382;200.000000;4294963635;4294967295
39;29544;0;55.910648;37.805382;200.000000;4294963635;4294967295
40;30308;0;55.910648;37.805382;200.000000;4294963635;4294967295
41;31058;0;55.910648;37.805382;200.000000;4294963635;4294967295
42;31810;0;55.910648;37.805382;200.000000;4294963635;4294967295
43;32561;0;55.910648;37.805382;200.000000;4294963635;4294967295
44;33301;0;55.910648;37.805382;200.000000;4294963635;4294967295
45;34052;0;55.910648;37.805382;200.000000;4294963635;4294967295
46;34876;0;55.910648;37.805382;200.000000;4294963635;4294967295
47;35619;0;55.910648;37.805382;200.000000;4294963635;4294967295
48;36379;0;55.910648;37.805382;200.000000;4294963635;4294967295
49;37209;0;55.910648;37.805382;200.000000;4294963635;4294967295
50;37954;0;55.910648;37.805382;200.000000;4294963635;4294967295
51;38698;0;55.910648;37.805382;200.000000;4294963635;4294967295
52;39458;0;55.910648;37.805382;200.000000;4294963635;4294967295
53;41016;0;55.910648;37.805382;200.000000;4294963635;4294967295
54;41761;0;55.910648;37.805382;200.000000;4294963635;4294967295
55;42505;0;55.910648;37.805382;200.000000;4294963635;4294967295
56;43262;0;55.910648;37.805382;200.000000;4294963635;4294967295
57;43993;0;55.910648;37.805382;200.000000;4294963635;4294967295
58;44752;0;55.910648;37.805382;200.000000;4294963635;4294967295
59;45495;0;55.910648;37.805382;200.000000;4294963635;4294967295
60;46253;0;55.910648;37.805382;200.000000;4294963635;4294967295
61;47000;0;55.910648;37.805382;200.000000;4294963635;4294967295
62;47805;0;55.910648;37.805382;200.000000;4294963635;4294967295
63;49334;0;55.910648;37.805382;200.000000;4294963635;4294967295
64;50498;0;55.910648;37.805382;200.000000;4294963635;4294967295
65;51614;0;55.910648;37.805382;200.000000;4294963635;4294967295
66;52673;0;55.910648;37.805382;200.000000;4294963635;4294967295
67;53721;0;55.910648;37.805382;200.000000;4294963635;4294967295
68;54681;0;55.910648;37.805382;200.000000;4294963635;4294967295
69;55793;0;55.910648;37.805382;200.000000;4294963635;4294967295
70;56826;0;55.910648;37.805382;200.000000;4294963635;4294967295
71;57932;0;55.910648;37.805382;200.000000;4294963635;4294967295
72;58768;0;55.910648;37.805382;200.000000;4294963635;4294967295
73;59581;0;55.910648;37.805382;200.000000;4294963635;4294967295
74;60383;0;55.910648;37.805382;200.000000;4294963635;4294967295
75;61207;0;55.910648;37.805382;200.000000;4294963635;4294967295
76;62023;0;55.910648;37.805382;200.000000;4294963635;4294967295
77;62837;0;55.910648;37.805382;200.000000;4294963635;4294967295
78;63663;0;55.910648;37.805382;200.000000;4294963635;4294967295
79;64451;0;55.910648;37.805382;200.000000;4294963635;4294967295
80;65290;0;55.910648;37.805382;200.000000;4294963635;4294967295
81;66090;0;55.910648;37.805382;200.000000;4294963635;4294967295
82;66904;0;55.910648;37.805382;200.000000;4294963635;4294967295
83;67719;0;55.910648;37.805382;200.000000;4294963635;4294967295
84;68545;0;55.910648;37.805382;200.000000;4294963635;4294967295
85;69357;0;55.910648;37.805382;200.000000;4294963635;4294967295
86;70173;0;55.910648;37.805382;200.000000;4294963635;4294967295
87;70972;0;55.910648;37.805382;200.000000;4294963635;4294967295
88;71801;0;55.910648;37.805382;200.000000;4294963635;4294967295
89;72614;0;55.910648;37.805382;200.000000;4294963635;4294967295
90;73429;0;55.910648;37.805382;200.000000;4294963635;4294967295
91;74230;0;55.910648;37.805382;200.000000;4294963635;4294967295
92;75068;0;55.910648;37.805382;200.000000;4294963635;4294967295
93;75881;0;55.910648;37.805382;200.000000;4294963635;4294967295
num; time; fix; lat; lon; alt; times; timems
1;914;0;55.910648;37.805382;200.000000;0;0
2;1604;0;55.910648;37.805382;200.000000;4294963635;4294967295
