"Number";"Time_ms";"Q1";"Q2";"Q3";"Q4";"Time";"crc"
117;19194;19.183000564575195;0.03470884636044502;0.36764881014823914;-0.9284056425094604;0.04114244505763054;22598;
119;19549;19.538000106811523;0.025381335988640785;0.3767942786216736;-0.9253406524658203;0.03356369584798813;35372;
120;19665;19.65399932861328;0.024593016132712364;0.35136979818344116;-0.9352138042449951;0.03618931025266647;43525;
121;19865;19.854000091552734;0.021468471735715866;0.3730956017971039;-0.9273197054862976;0.020419538021087646;41397;
123;20126;20.114999771118164;0.017654811963438988;0.37089502811431885;-0.9284878373146057;0.005962666589766741;42477;
125;20401;20.388999938964844;0.02115342766046524;0.35128653049468994;-0.9356857538223267;0.025345606729388237;4435;
127;20661;20.649999618530273;0.023679692298173904;0.29119205474853516;-0.9558575749397278;0.03134788200259209;20123;
129;20934;20.92300033569336;0.0346040241420269;0.3250550329685211;-0.9435449242591858;0.05352376773953438;62057;
131;21194;21.183000564575195;0.023440787568688393;0.35093870759010315;-0.9356840252876282;0.028070863336324692;61637;
132;21324;21.312000274658203;0.031313810497522354;0.37092599272727966;-0.9272938966751099;0.03948838263750076;31136;
133;21524;21.51300048828125;0.031257327646017075;0.3497619032859802;-0.9354017376899719;0.041391003876924515;15757;
135;21784;21.77199935913086;0.029548361897468567;0.3668706715106964;-0.9290913343429565;0.03636045381426811;15631;
137;22044;22.031999588012695;0.033969029784202576;0.3505934178829193;-0.9344175457954407;0.052861012518405914;43269;
139;22303;22.291000366210938;0.026372579857707024;0.36020997166633606;-0.9313387870788574;0.04649040102958679;52221;
141;22589;22.577999114990234;0.05160002410411835;0.38932809233665466;-0.9171150326728821;0.0682719424366951;44;
142;22705;22.694000244140625;0.05180637165904045;0.40794557332992554;-0.908271849155426;0.07706326991319656;17980;
143;22919;22.908000946044922;0.05363365635275841;0.39331361651420593;-0.9141165018081665;0.08257683366537094;29502;
145;23179;23.167999267578125;0.04925467446446419;0.3929259777069092;-0.9152292013168335;0.07442208379507065;33107;
147;24217;24.20599937438965;0.06080197915434837;0.5759370923042297;-0.8010351061820984;0.15146689116954803;36049;
149;24476;24.46500015258789;0.0359194241464138;0.5770874619483948;-0.8084655404090881;0.10983321070671082;31701;
150;24592;24.58099937438965;0.04098453372716904;0.5872869491577148;-0.8031222820281982;0.09170066565275192;51777;
151;24793;24.781999588012695;0.028516126796603203;0.6153995990753174;-0.7853212952613831;0.061161793768405914;51150;
153;25066;25.05500030517578;0.030764564871788025;0.5622247457504272;-0.8239142894744873;0.06420309841632843;50222;
154;25195;25.18400001525879;0.023994823917746544;0.5385124087333679;-0.8407608866691589;0.050495266914367676;63950;
155;25395;25.384000778198242;0.02318206988275051;0.5403810739517212;-0.8395077586174011;0.051745977252721786;60515;
157;25655;25.643999099731445;0.02998725324869156;0.5291086435317993;-0.8458647131919861;0.060479536652565;26547;
159;25916;25.90399932861328;0.03348541259765625;0.5219016075134277;-0.8503659963607788;0.058094874024391174;23608;
161;26176;26.163999557495117;0.04473687708377838;0.5486604571342468;-0.8320273756980896;0.0685618668794632;28454;
162;26309;26.297000885009766;0.047136470675468445;0.5631269812583923;-0.8218550086021423;0.07225316762924194;41280;
163;26513;26.500999450683594;0.0425519198179245;0.5656778812408447;-0.8210655450820923;0.0636340081691742;48087;
164;26636;26.625;0.041423141956329346;0.5852590203285217;-0.8071606159210205;0.06517433375120163;9446;
165;26838;26.82699966430664;0.03647821396589279;0.5870980620384216;-0.8066532611846924;0.05740856006741524;22817;
167;27099;27.08799934387207;0.02657059207558632;0.5755310654640198;-0.8163369297981262;0.040645577013492584;340;
169;27374;27.36199951171875;0.027720576152205467;0.5556831359863281;-0.8294172883033752;0.050147976726293564;47056;
171;27635;27.62299919128418;0.029202748090028763;0.5017237663269043;-0.8627232313156128;0.055938709527254105;46556;
173;27897;27.88599967956543;0.0265897735953331;0.509004533290863;-0.8583311438560486;0.058949876576662064;32058;
175;28170;28.159000396728516;0.029883477836847305;0.49960318207740784;-0.8638384342193604;0.057330068200826645;55691;
176;28382;28.371000289916992;0.023695986717939377;0.49505874514579773;-0.8685272932052612;0.003956812433898449;42355;
177;28665;28.652999877929688;0.02272220514714718;0.45648524165153503;-0.8892167210578918;0.019963230937719345;32088;
181;29184;29.172000885009766;0.03168749809265137;0.4318127930164337;-0.9004602432250977;0.041292957961559296;26577;
183;29443;29.430999755859375;0.030374320223927498;0.42379093170166016;-0.9041597843170166;0.04442761838436127;13256;
184;29572;29.56100082397461;0.03698265552520752;0.4375961422920227;-0.8968254327774048;0.05334743484854698;36077;
186;29972;29.959999084472656;0.037086859345436096;0.46297335624694824;-0.8836236000061035;0.05907313898205757;53987;
187;30172;30.160999298095703;0.03608138859272003;0.4654791057109833;-0.8827107548713684;0.053376320749521255;23612;
189;30445;30.43400001525879;0.03883085399866104;0.4485923647880554;-0.8904548287391663;0.06593410670757294;35056;
190;30561;30.549999237060547;0.039929602295160294;0.4258258640766144;-0.9013237953186035;0.06850828975439072;52286;
191;30776;30.764999389648438;0.04100189730525017;0.42560040950775146;-0.9017570614814758;0.06338217854499817;28324;
193;31041;31.030000686645508;0.04657228663563728;0.4617748558521271;-0.8818508982658386;0.08326969295740128;46803;
195;31301;31.288999557495117;0.05290662869811058;0.48928987979888916;-0.8655625581741333;0.0927242636680603;26664;
196;31416;31.405000686645508;0.05264120548963547;0.5086714625358582;-0.8542049527168274;0.09389472007751465;50833;
197;31617;31.606000900268555;0.04668745398521423;0.4978812634944916;-0.8623148202896118;0.07967274636030197;64683;
199;31903;31.892000198364258;0.05193343013525009;0.5297285914421082;-0.8418670296669006;0.08916519582271576;58696;
201;32163;32.152000427246094;0.04600735008716583;0.5087703466415405;-0.85561603307724;0.08341018855571747;49653;
203;32423;32.4119987487793;0.05066932365298271;0.4544553756713867;-0.8851713538169861;0.08587631583213806;11406;
205;32683;32.672000885009766;0.04956649988889694;0.444767564535141;-0.8907492756843567;0.07931405305862427;22480;
207;32956;32.94499969482422;0.041992511600255966;0.43786171078681946;-0.8960863351821899;0.059523433446884155;26633;
208;33089;33.077999114990234;0.030284659937024117;0.4164699614048004;-0.9078320264816284;0.03842538967728615;41604;
209;33293;33.28200149536133;0.037914711982011795;0.44233912229537964;-0.8944759368896484;0.05302207171916962;65011;
211;33560;33.54899978637695;0.025962339714169502;0.3930353820323944;-0.9186550974845886;0.030363954603672028;24350;
212;33676;33.665000915527344;0.03147672861814499;0.41073107719421387;-0.910273015499115;0.04137992113828659;28253;
213;33877;33.86600112915039;0.03592434525489807;0.3933047652244568;-0.9172552227973938;0.05161169543862343;39482;
215;34137;34.125999450683594;0.03197504207491875;0.38919487595558167;-0.919277548789978;0.04933343827724457;36513;
217;34399;34.387001037597656;0.027253469452261925;0.3832204043865204;-0.9228748679161072;0.02648470550775528;48911;
218;34515;34.50299835205078;0.032484982162714005;0.4010760486125946;-0.9146696329116821;0.03823766112327576;57246;
219;34731;34.71900177001953;0.031114256009459496;0.37871333956718445;-0.9235095381736755;0.05232898145914078;61322;
221;35004;34.99300003051758;0.018994422629475594;0.31523799896240234;-0.9473018646240234;0.05369659885764122;26771;
223;35264;35.25199890136719;0.03661259263753891;0.34488359093666077;-0.9360886216163635;0.05876155570149422;33138;
225;35524;35.51300048828125;0.04034002125263214;0.3287314176559448;-0.9411513209342957;0.06739810109138489;3444;
227;35797;35.7859992980957;0.04120080545544624;0.3804444670677185;-0.9218806624412537;0.06083190068602562;12729;
229;36069;36.05799865722656;0.03992914780974388;0.3821212649345398;-0.9216580986976624;0.05417905002832413;60405;
230;36199;36.1879997253418;0.04486537724733353;0.39662790298461914;-0.9147568941116333;0.06239522248506546;14523;
231;36399;36.387001037597656;0.04594479873776436;0.3789738118648529;-0.9215051531791687;0.0713876485824585;26840;
233;36658;36.64699935913086;0.051959581673145294;0.3820176422595978;-0.9208565950393677;0.058187372982501984;9303;
234;36775;36.76300048828125;0.05584545433521271;0.39498475193977356;-0.9145950675010681;0.06621299684047699;36908;
235;37058;37.04600143432617;0.053597643971443176;0.35491323471069336;-0.9303192496299744;0.07530014216899872;40122;
237;37319;37.30699920654297;0.05492802709341049;0.36222928762435913;-0.9284324645996094;0.06153031811118126;38500;
239;37592;37.58100128173828;0.03691154345870018;0.358755886554718;-0.9318737387657166;0.03928294777870178;19259;
240;37711;37.70000076293945;0.040974318981170654;0.37212687730789185;-0.9260814785957336;0.04707321897149086;41831;
241;37915;37.90299987792969;0.021881405264139175;0.3736597001552582;-0.9271827340126038;0.01522626169025898;56068;
243;38202;38.191001892089844;0.0258429404348135;0.30522289872169495;-0.9515736699104309;0.026050865650177002;52004;
245;38462;38.45100021362305;0.026706108823418617;0.24409320950508118;-0.9688215255737305;0.03301713988184929;23987;
247;38722;38.71099853515625;0.03746390342712402;0.2703733444213867;-0.9603580236434937;0.05663253739476204;47625;
249;38996;38.98500061035156;0.030597081407904625;0.3232364356517792;-0.9445265531539917;0.049512624740600586;10622;
251;39257;39.244998931884766;0.03665906935930252;0.30700910091400146;-0.9490268230438232;0.06123330444097519;42101;
252;39386;39.375;0.03778218850493431;0.27746859192848206;-0.9580161571502686;0.06155334413051605;57308;
253;39587;39.57600021362305;0.02634718455374241;0.313560426235199;-0.9479358196258545;0.04902428761124611;39069;
255;39852;39.84000015258789;0.0426403246819973;0.3438875675201416;-0.9353935718536377;0.07044127583503723;5109;
256;39971;39.959999084472656;0.049394913017749786;0.35426679253578186;-0.9303725957870483;0.08038613945245743;14718;
257;40179;40.16699981689453;0.05091860517859459;0.3519836664199829;-0.9302647113800049;0.09012506902217865;50693;
259;40439;40.428001403808594;0.055333469063043594;0.3571207821369171;-0.9292261004447937;0.0770837739109993;22095;
261;40700;40.6879997253418;0.038157153874635696;0.358369916677475;-0.9314255714416504;0.05061011761426926;43002;
262;40816;40.80500030517578;0.042592041194438934;0.3767915666103363;-0.9232740998268127;0.06147289648652077;56235;
263;41100;41.0890007019043;0.02486591786146164;0.37001508474349976;-0.9283681511878967;0.024558760225772858;29428;
264;41229;41.21799850463867;0.0332619845867157;0.381259024143219;-0.9230955839157104;0.03781096637248993;57732;
265;41445;41.43299865722656;0.03179901838302612;0.3813225328922272;-0.9232434034347534;0.034693289548158646;6466;
267;41704;41.69300079345703;0.03656972199678421;0.36652812361717224;-0.9283687472343445;0.04950961470603943;43890;
269;41964;41.952999114990234;0.033058807253837585;0.3690844178199768;-0.9278790354728699;0.04152575507760048;37998;
271;42237;42.22600173950195;0.02333838678896427;0.36141589283943176;-0.9319236278533936;0.01876896619796753;54107;
273;42496;42.48500061035156;0.028732905164361;0.34580907225608826;-0.9372736215591431;0.033298712223768234;45494;
275;42769;42.757999420166016;0.018750732764601707;0.375282883644104;-0.9255419373512268;0.04672656208276749;7177;
277;43124;43.11199951171875;0.025963900610804558;0.3677752912044525;-0.9279681444168091;0.05424267798662186;12412;
278;43239;43.22800064086914;0.027381472289562225;0.34224554896354675;-0.937529444694519;0.05618581920862198;8919;
279;43440;43.42900085449219;0.022342490032315254;0.3610646724700928;-0.9319310188293457;0.025252705439925194;29016;
283;43961;43.94900131225586;0.030420448631048203;0.28128746151924133;-0.9583207964897156;0.03966432437300682;35526;
284;44077;44.066001892089844;0.02744298428297043;0.2994285225868225;-0.9526504278182983;0.04523996636271477;40851;
285;44278;44.266998291015625;0.031491901725530624;0.3241456151008606;-0.9443246722221375;0.04678598791360855;20002;
286;44408;44.39699935913086;0.038767315447330475;0.34291625022888184;-0.937115490436554;0.05215422436594963;14569;
287;45384;45.37200164794922;-0.04428303614258766;0.4025450348854065;-0.9055101871490479;-0.126679927110672;34626;
289;45644;45.63199996948242;-0.03410809859633446;0.38823843002319336;-0.915524423122406;-0.09961237013339996;8934;
291;45903;45.891998291015625;-0.0165169145911932;0.37782397866249084;-0.9241203665733337;-0.05456855148077011;40536;
292;46019;46.007999420166016;-0.007460695691406727;0.38679173588752747;-0.9212318062782288;-0.04084673151373863;18249;
293;46301;46.290000915527344;0.005505268462002277;0.4307900369167328;-0.9023650884628296;-0.01126116793602705;34220;
294;46417;46.40599822998047;0.011141372844576836;0.40445834398269653;-0.9144831895828247;-0.003132391721010208;49180;
295;46618;46.606998443603516;0.016535639762878418;0.40098270773887634;-0.9159106612205505;0.0068585132248699665;41862;
297;46878;46.867000579833984;0.02594270557165146;0.38615766167640686;-0.9217594265937805;0.023849688470363617;30979;
298;46994;46.983001708984375;0.014880151487886906;0.3722960948944092;-0.9279283881187439;0.011099597439169884;52512;
299;47195;47.183998107910156;0.023773523047566414;0.36955633759498596;-0.928759753704071;0.01638166233897209;29276;
300;47311;47.29999923706055;0.031174711883068085;0.38780468702316284;-0.9208136200904846;0.02716604806482792;36985;
301;47515;47.50400161743164;0.03321841359138489;0.36991679668426514;-0.927761971950531;0.036274880170822144;51644;
303;47781;47.76900100708008;0.027741117402911186;0.3100205361843109;-0.9494566321372986;0.040616992861032486;19440;
305;48140;48.12900161743164;0.026666143909096718;0.27558642625808716;-0.9601489901542664;0.038142114877700806;41486;
307;48413;48.402000427246094;0.029302425682544708;0.21064890921115875;-0.9762728214263916;0.040739454329013824;17739;
309;48687;48.67599868774414;0.04049142450094223;0.24443578720092773;-0.9666455388069153;0.0648687556385994;2134;
311;48961;48.95000076293945;0.05488847568631172;0.2696245610713959;-0.9572902321815491;0.08879866451025009;54147;
313;49222;49.209999084472656;0.040578510612249374;0.3062155544757843;-0.948737621307373;0.06695033609867096;23684;
314;49337;49.32600021362305;0.04170481860637665;0.2796839475631714;-0.956946074962616;0.06551197171211243;55336;
315;49537;49.5260009765625;0.031151648610830307;0.31461718678474426;-0.9474191665649414;0.04942137375473976;25459;
317;49854;49.84299850463867;0.03927934542298317;0.31980183720588684;-0.9447687268257141;0.05996493622660637;62196;
319;50113;50.10100173950195;-0.10612550377845764;0.33442389965057373;-0.9354396462440491;0.043021220713853836;9962;
320;50229;50.21699905395508;-0.12556159496307373;0.3858771026134491;-0.9135298728942871;0.02822033129632473;6475;
321;50429;50.417999267578125;-0.19750148057937622;0.41572320461273193;-0.8877806663513184;0.003590475535020232;35211;
323;50701;50.689998626708984;-0.1855662763118744;0.5405441522598267;-0.8094927072525024;-0.1345311850309372;17382;
325;50961;50.95000076293945;-0.16042517125606537;0.6958070993423462;-0.6723882555961609;-0.19496183097362518;408;
327;51221;51.209999084472656;-0.22207093238830566;0.7109586000442505;-0.6378085613250732;-0.19601699709892273;35317;
329;51508;51.49700164794922;-0.22293347120285034;0.726952075958252;-0.6232157945632935;-0.1828751116991043;16305;
331;51781;51.77000045776367;-0.19493651390075684;0.8764108419418335;-0.43788087368011475;-0.046518780291080475;41888;
333;52060;52.04800033569336;-0.2665843963623047;0.8817437291145325;-0.38657450675964355;0.04495370760560036;27640;
335;52319;52.30799865722656;-0.11640719324350357;0.8291463851928711;-0.5457250475883484;-0.03390977531671524;48777;
336;52435;52.42399978637695;-0.10106014460325241;0.776287317276001;-0.6205908060073853;-0.04507545754313469;25204;
337;52635;52.624000549316406;-0.00856325775384903;0.6652325987815857;-0.744899570941925;-0.05016910284757614;60617;
339;52908;52.89699935913086;-0.03965519368648529;0.6023948788642883;-0.7966575026512146;0.02974352426826954;40658;
341;53181;53.16899871826172;0.0009069752995856106;0.44960272312164307;-0.8932177424430847;0.004317518323659897;14439;
342;53296;53.28499984741211;-0.008165787905454636;0.44980236887931824;-0.8930087685585022;-0.012100930325686932;42304;
343;53497;53.48500061035156;-0.008236944675445557;0.4474283456802368;-0.8942549228668213;-0.006949087139219046;38218;
345;53770;53.75899887084961;0.0011346547398716211;0.43528491258621216;-0.9002019762992859;0.012735968455672264;37630;
347;54029;54.018001556396484;-0.006551613099873066;0.3877507150173187;-0.9217275381088257;0.0049874791875481606;1928;
348;54148;54.137001037597656;0.001380119938403368;0.3975472152233124;-0.9174172878265381;0.017315618693828583;10561;
349;54433;54.422000885009766;0.010452838614583015;0.40976908802986145;-0.9116665124893188;0.02905689738690853;59915;
351;54796;54.784000396728516;-0.005839809309691191;0.3794926404953003;-0.9251698851585388;0.0034443973563611507;37189;
353;55056;55.04399871826172;-0.0005567154730670154;0.36669954657554626;-0.9303314089775085;0.003833979135379195;62106;
355;55329;55.31800079345703;-0.0008615665719844401;0.2986794114112854;-0.9542310237884521;0.015264008194208145;18142;
357;55590;55.57899856567383;0.005850438494235277;0.3442583978176117;-0.9381146430969238;0.03731916844844818;30592;
358;55707;55.69499969482422;0.013150167651474476;0.35365986824035645;-0.9340454339981079;0.0480719655752182;45562;
359;55909;55.89799880981445;0.010454553179442883;0.36474311351776123;-0.9302264451980591;0.039140380918979645;49817;
361;56182;56.16999816894531;0.01714312471449375;0.35149964690208435;-0.9345146417617798;0.05325919762253761;17478;
363;56441;56.43000030517578;0.014281251467764378;0.3625384569168091;-0.9309117197990417;0.04201545938849449;17837;
364;56557;56.54600143432617;0.018819009885191917;0.3753940761089325;-0.9253857135772705;0.048852309584617615;25749;
365;56841;56.82899856567383;0.029844431206583977;0.42111584544181824;-0.9035606384277344;0.07313545048236847;38599;
367;57114;57.10200119018555;0.026364844292402267;0.4155702292919159;-0.9068793654441833;0.06462208926677704;17689;
369;57373;57.36199951171875;0.030165990814566612;0.4453665614128113;-0.8913536667823792;0.07891331613063812;22090;
370;57489;57.47800064086914;0.028956642374396324;0.4211404323577881;-0.9029551148414612;0.08046280592679977;58739;
371;57689;57.678001403808594;0.02386842668056488;0.4119020700454712;-0.9085395336151123;0.06574943661689758;51915;
373;57963;57.95100021362305;0.01620522327721119;0.40095269680023193;-0.9148451089859009;0.04508696869015694;58632;
375;58222;58.21099853515625;0.020986119285225868;0.3864977955818176;-0.9202502369880676;0.0576058067381382;54551;
376;58338;58.32600021362305;0.005662105046212673;0.3727092444896698;-0.9271914958953857;0.03703819587826729;36197;
379;58894;58.882999420166016;0.019455762580037117;0.3677624762058258;-0.9285861253738403;0.045827221125364304;62095;
380;59015;59.00400161743164;0.021426618099212646;0.3408902883529663;-0.938684344291687;0.04697272926568985;53138;
381;59229;59.21699905395508;0.02423153631389141;0.32500532269477844;-0.9437323808670044;0.05615510791540146;38868;
385;59761;59.749000549316406;0.004509561695158482;0.3627481758594513;-0.931648313999176;0.0206145029515028;36956;
387;60020;60.007999420166016;0.004365337546914816;0.3031921088695526;-0.9525759816169739;0.025585073977708817;50700;
389;60305;60.29399871826172;0.015793293714523315;0.34032779932022095;-0.9388490319252014;0.04990064352750778;3220;
391;60564;60.553001403808594;0.002269470365718007;0.35768166184425354;-0.9335129857063293;0.02474185638129711;41627;
393;60837;60.82600021362305;0.00374802784062922;0.29374998807907104;-0.9552246332168579;0.035253796726465225;11841;
394;60953;60.941001892089844;0.006948877591639757;0.31124013662338257;-0.9494907259941101;0.039353370666503906;10313;
395;61156;61.14400100708008;0.010971908457577229;0.3313393294811249;-0.9428458213806152;0.03369806706905365;62560;
397;61422;61.4109992980957;0.027717778459191322;0.3630976378917694;-0.9294080138206482;0.059938397258520126;980;
398;61541;61.529998779296875;0.0334123857319355;0.3734208941459656;-0.9242150187492371;0.07257416099309921;12880;
399;61741;61.72999954223633;0.028894513845443726;0.38157549500465393;-0.9216851592063904;0.06373119354248047;57152;
401;62000;61.98899841308594;0.027330320328474045;0.32300516963005066;-0.9438807368278503;0.06332407146692276;536;
402;62116;62.10499954223633;0.01358487643301487;0.32996389269828796;-0.9429415464401245;0.04243345931172371;57790;
403;62331;62.31999969482422;0.01037310529500246;0.34725844860076904;-0.937118411064148;0.033361904323101044;44840;
405;62593;62.582000732421875;0.012195441871881485;0.33261191844940186;-0.9419350028038025;0.04448529705405235;1467;
407;62853;62.84199905395508;0.012152796611189842;0.2724268436431885;-0.9610590934753418;0.04473557323217392;17258;
409;63112;63.10100173950195;0.02061173878610134;0.30422401428222656;-0.9506134390830994;0.05793914571404457;15956;
411;63481;63.470001220703125;0.024367576465010643;0.307804673910141;-0.9484473466873169;0.07148522138595581;31569;
413;63742;63.72999954223633;0.023265935480594635;0.24812915921211243;-0.9656514525413513;0.07353921234607697;9609;
415;64014;64.00299835205078;0.028127245604991913;0.28247711062431335;-0.955513596534729;0.08005736768245697;30792;
416;64131;64.11900329589844;0.03299052268266678;0.2986682057380676;-0.9494696259498596;0.09064418077468872;61490;
417;64345;64.33300018310547;0.03576591610908508;0.2830253541469574;-0.9542434215545654;0.08964971452951431;53396;
419;64605;64.59300231933594;0.03455972671508789;0.322236031293869;-0.9420394897460938;0.08678236603736877;62334;
421;64864;64.85299682617188;0.04360684007406235;0.3506448566913605;-0.9302896857261658;0.09852761775255203;53180;
423;65138;65.12699890136719;0.03975639119744301;0.3365626037120819;-0.9357439875602722;0.09761236608028412;63216;
424;65268;65.25700378417969;0.038377244025468826;0.3074483871459961;-0.946029007434845;0.09503521770238876;54419;
429;66763;66.75199890136719;0.045889947563409805;0.5116181969642639;-0.8497645854949951;0.11849524080753326;64359;
431;67022;67.01100158691406;0.036935046315193176;0.5002877116203308;-0.8585551381111145;0.10597684979438782;27905;
432;67151;67.13999938964844;0.03475077077746391;0.47380030155181885;-0.8736565113067627;0.10502415895462036;60015;
433;67352;67.33999633789062;0.02012123167514801;0.44345495104789734;-0.8930076956748962;0.07402726262807846;3556;
435;67611;67.5999984741211;0.02175022102892399;0.43131282925605774;-0.8983230590820312;0.0806955099105835;36081;
437;67966;67.9540023803711;0.01668076030910015;0.4139145314693451;-0.9083940982818604;0.056714802980422974;15173;
438;68082;68.06999969482422;0.021604731678962708;0.4261212646961212;-0.9022156000137329;0.06293638050556183;13285;
439;68282;68.2699966430664;0.02408524975180626;0.4088855981826782;-0.9095634818077087;0.07019134610891342;15516;
441;68541;68.52999877929688;0.023578103631734848;0.4052819311618805;-0.9117223620414734;0.06287167966365814;18219;
443;68807;68.7959976196289;0.03596855327486992;0.4310019314289093;-0.8978729844093323;0.08226537704467773;28621;
445;69088;69.07599639892578;0.03926718980073929;0.46930792927742004;-0.8771025538444519;0.09433639794588089;56404;
446;69216;69.20500183105469;0.030636148527264595;0.455706387758255;-0.8864025473594666;0.075389564037323;7114;
447;69416;69.40499877929688;0.029235700145363808;0.45757490396499634;-0.8858170509338379;0.07140441238880157;42678;
449;69676;69.66500091552734;0.030215082690119743;0.44538357853889465;-0.8913567066192627;0.07876349240541458;17227;
451;69937;69.92500305175781;0.028784874826669693;0.4411008059978485;-0.8940468430519104;0.07267538458108902;24068;
453;70212;70.19999694824219;0.03803754597902298;0.4692675471305847;-0.8777130246162415;0.0892244279384613;9529;
455;70471;70.45999908447266;0.033644240349531174;0.45236051082611084;-0.886842668056488;0.0880231261253357;15022;
457;70839;70.8280029296875;0.023114880546927452;0.44558730721473694;-0.8924640417098999;0.06652579456567764;53658;
459;71113;71.10099792480469;0.033803313970565796;0.47364282608032227;-0.8761574625968933;0.08287324011325836;16821;
460;71229;71.21700286865234;0.03221302852034569;0.48785510659217834;-0.8684559464454651;0.08212140947580338;32668;
463;71689;71.6780014038086;0.029797932133078575;0.4677169919013977;-0.8798701167106628;0.07862196862697601;1667;
465;71949;71.93800354003906;0.02978558838367462;0.4555228650569916;-0.8857658505439758;0.0838485062122345;42460;
466;72065;72.05400085449219;0.028988057747483253;0.4315932095050812;-0.8976438045501709;0.08439534157514572;57839;
467;72266;72.25399780273438;0.013714578002691269;0.4015783965587616;-0.9143895506858826;0.049380961805582047;15341;
468;72477;72.46600341796875;0.023536834865808487;0.4362803101539612;-0.8969210982322693;0.0681026503443718;12121;
469;72679;72.66699981689453;0.02560863457620144;0.4194914698600769;-0.9043379426002502;0.07445811480283737;13096;
471;72939;72.9280014038086;0.024517763406038284;0.4160860478878021;-0.9064951539039612;0.0673627033829689;45959;
473;73199;73.18800354003906;0.022698160260915756;0.3932744860649109;-0.9166848659515381;0.067147396504879;57112;
475;73491;73.4800033569336;-0.0038355719298124313;0.3592144846916199;-0.9332248568534851;0.006458378862589598;38003;
477;73751;73.73899841308594;0.003871530992910266;0.34384942054748535;-0.9387257695198059;0.023377375677227974;11197;
479;74024;74.01200103759766;0.0054272934794425964;0.27924391627311707;-0.9597378373146057;0.02994510903954506;50733;
481;74297;74.28500366210938;0.0179851446300745;0.3129267394542694;-0.9480371475219727;0.05458005890250206;6700;
482;74413;74.4020004272461;0.02271425910294056;0.3290945589542389;-0.9420226216316223;0.06143542379140854;51159;
483;74614;74.60199737548828;0.025662438943982124;0.31083133816719055;-0.9476662874221802;0.06821981072425842;33772;
485;74873;74.86199951171875;0.023601334542036057;0.3351721167564392;-0.9396983981132507;0.0637928768992424;53688;
487;75133;75.12200164794922;0.02177267149090767;0.3174837529659271;-0.9458910226821899;0.06340368837118149;27074;
488;75249;75.23699951171875;0.021458743140101433;0.291471928358078;-0.9542491436004639;0.06318407505750656;43913;
489;75453;75.44100189208984;0.02503276616334915;0.27165094017982483;-0.9595595002174377;0.06945989280939102;41950;
