"Number";"Time_ms";"Fix";"Latitude";"Longitude";"Height";"Time, s";"Time, mks";"crc"
34;7591;0;55.910648345947266;37.805381774902344;200.0;60768;0;27853;
35;7811;0;55.910648345947266;37.805381774902344;200.0;60768;0;55799;
36;8031;0;55.910648345947266;37.805381774902344;200.0;60768;0;8548;
37;8251;0;55.910648345947266;37.805381774902344;200.0;60768;0;15944;
38;8471;0;55.910648345947266;37.805381774902344;200.0;60769;0;15692;
39;8691;0;55.910648345947266;37.805381774902344;200.0;60769;0;49488;
40;8911;0;55.910648345947266;37.805381774902344;200.0;60769;0;53092;
41;9131;0;55.910648345947266;37.805381774902344;200.0;60769;0;31871;
42;9351;0;55.910648345947266;37.805381774902344;200.0;60769;0;46385;
43;9571;0;55.910648345947266;37.805381774902344;200.0;60770;0;50412;
44;9791;0;55.910648345947266;37.805381774902344;200.0;60770;0;48548;
45;10011;0;55.910648345947266;37.805381774902344;200.0;60770;0;33782;
46;10231;0;55.910648345947266;37.805381774902344;200.0;60770;0;1391;
47;10451;0;55.910648345947266;37.805381774902344;200.0;60771;0;64661;
48;10671;0;55.910648345947266;37.805381774902344;200.0;60771;0;40322;
49;10891;0;55.910648345947266;37.805381774902344;200.0;60771;0;10424;
50;11111;0;55.910648345947266;37.805381774902344;200.0;60771;0;60309;
51;11331;0;55.910648345947266;37.805381774902344;200.0;60771;0;22622;
52;11551;0;55.910648345947266;37.805381774902344;200.0;60772;0;28006;
53;11771;0;55.910648345947266;37.805381774902344;200.0;60772;0;37242;
54;11991;0;55.910648345947266;37.805381774902344;200.0;60772;0;24261;
55;12211;0;55.910648345947266;37.805381774902344;200.0;60772;0;60894;
56;12431;0;55.910648345947266;37.805381774902344;200.0;60773;0;46318;
57;12651;0;55.910648345947266;37.805381774902344;200.0;60773;0;3398;
58;12871;0;55.910648345947266;37.805381774902344;200.0;60773;0;49913;
59;13091;0;55.910648345947266;37.805381774902344;200.0;60773;0;29154;
60;13311;0;55.910648345947266;37.805381774902344;200.0;60773;0;52421;
61;13531;0;55.910648345947266;37.805381774902344;200.0;60773;0;32526;
62;13751;0;55.910648345947266;37.805381774902344;200.0;60774;0;32485;
63;13971;0;55.910648345947266;37.805381774902344;200.0;60774;0;52191;
64;14191;0;55.910648345947266;37.805381774902344;200.0;60774;0;50774;
65;14411;0;55.910648345947266;37.805381774902344;200.0;60775;0;16300;
66;14631;0;55.910648345947266;37.805381774902344;200.0;60775;0;63026;
67;14851;0;55.910648345947266;37.805381774902344;200.0;60775;0;17160;
68;15071;0;55.910648345947266;37.805381774902344;200.0;60775;0;65071;
69;15291;0;55.910648345947266;37.805381774902344;200.0;60775;0;19764;
70;15511;0;55.910648345947266;37.805381774902344;200.0;60776;0;23992;
71;15731;0;55.910648345947266;37.805381774902344;200.0;60776;0;58384;
72;15951;0;55.910648345947266;37.805381774902344;200.0;60776;0;59940;
73;16171;0;55.910648345947266;37.805381774902344;200.0;60776;0;22847;
74;16391;0;55.910648345947266;37.805381774902344;200.0;60776;0;57039;
75;16611;0;55.910648345947266;37.805381774902344;200.0;60777;0;25856;
76;16831;0;55.910648345947266;37.805381774902344;200.0;60777;0;38688;
77;17051;0;55.910648345947266;37.805381774902344;200.0;60777;0;8730;
78;17271;0;55.910648345947266;37.805381774902344;200.0;60777;0;57655;
79;17491;0;55.910648345947266;37.805381774902344;200.0;60778;0;39561;
80;17711;0;55.910648345947266;37.805381774902344;200.0;60778;0;64414;
81;17931;0;55.910648345947266;37.805381774902344;200.0;60778;0;20132;
82;18151;0;55.910648345947266;37.805381774902344;200.0;60778;0;51261;
84;18591;0;55.910648345947266;37.805381774902344;200.0;60779;0;50151;
85;18811;0;55.910648345947266;37.805381774902344;200.0;60779;0;31311;
86;19031;0;55.910648345947266;37.805381774902344;200.0;60779;0;46576;
87;19251;0;55.910648345947266;37.805381774902344;200.0;60779;0;1771;
88;19471;0;55.910648345947266;37.805381774902344;200.0;60779;0;3630;
89;19691;0;55.910648345947266;37.805381774902344;200.0;60780;0;13610;
90;19911;0;55.910648345947266;37.805381774902344;200.0;60780;0;29181;
91;20131;0;55.910648345947266;37.805381774902344;200.0;60780;0;18830;
92;20351;0;55.910648345947266;37.805381774902344;200.0;60780;0;45341;
93;20571;0;55.910648345947266;37.805381774902344;200.0;60781;0;21283;
94;20791;0;55.910648345947266;37.805381774902344;200.0;60781;0;39613;
95;21011;0;55.910648345947266;37.805381774902344;200.0;60781;0;12167;
96;21231;0;55.910648345947266;37.805381774902344;200.0;60781;0;54163;
98;21671;0;55.910648345947266;37.805381774902344;200.0;60782;0;25011;
99;21891;0;55.910648345947266;37.805381774902344;200.0;60782;0;24545;
100;22111;0;55.910648345947266;37.805381774902344;200.0;60782;0;11290;
101;22331;0;55.910648345947266;37.805381774902344;200.0;60782;0;40705;
102;22551;0;55.910648345947266;37.805381774902344;200.0;60783;0;7294;
103;22771;0;55.910648345947266;37.805381774902344;200.0;60783;0;57442;
104;22991;0;55.910648345947266;37.805381774902344;200.0;60783;0;25918;
105;23211;0;55.910648345947266;37.805381774902344;200.0;60783;0;23885;
