"Number";"Time_ms";"Temp BME";"Pressure";"Humidity";Height BME";"Lux";"State";"crc"
78;48819;2297;99409;56;0.2017465978860855;13.58002758026123;0;63448;
79;49449;2297;99411;56;0.00010300814756192267;14.1309232711792;0;63268;
80;49972;2297;99409;56;0.2256040722131729;12.880659103393555;0;32860;
81;50560;2297;99406;56;0.41484132409095764;17.392745971679688;0;13863;
82;51080;2298;99406;56;0.42697325348854065;15.574912071228027;0;39507;
84;52178;2298;99410;56;0.1172015443444252;21.288902282714844;0;42985;
85;52767;2299;99409;56;0.17405542731285095;11.88833999633789;0;65152;
86;53409;2298;99412;56;-0.03713171184062958;6.210951805114746;0;1595;
87;53888;2299;99411;56;-0.009458164684474468;7.059788703918457;0;25319;
88;54554;2299;99409;56;0.16560141742229462;7.6621623039245605;0;36379;
89;55188;2299;99406;56;0.42465269565582275;8.90162181854248;0;49263;
90;55821;2299;99409;56;0.16546329855918884;8.41422176361084;0;34551;
91;56300;2300;99415;56;-0.3374994397163391;7.6621623039245605;0;47908;
92;56973;2300;99408;56;0.2570851743221283;7.192626476287842;0;2147;
93;57602;2300;99413;56;-0.1385822743177414;6.146724224090576;0;41702;
94;58081;2300;99408;56;0.26649439334869385;6.6648430824279785;0;30066;
95;58658;2300;99409;56;0.23104378581047058;6.339869976043701;0;22644;
96;59360;2301;99406;56;0.45383691787719727;7.6621623039245605;0;4839;
97;59879;2301;99405;56;0.500332772731781;8.001893043518066;0;27709;
98;60423;2301;99410;56;0.1531931608915329;8.207423210144043;0;53452;
99;61068;2301;99412;56;-0.016147617250680923;8.483434677124023;0;15264;
100;61654;2302;99409;56;0.23064003884792328;8.41422176361084;0;4892;
101;62242;2302;99412;56;-0.025963447988033295;7.865580081939697;0;23870;
102;62712;2302;99407;56;0.3345417380332947;8.001893043518066;0;23655;
103;63339;2303;99403;56;0.6729781031608582;8.001893043518066;0;41512;
104;63873;2303;99406;56;0.42332401871681213;8.070260047912598;0;47030;
105;64463;2304;99413;56;-0.12276028096675873;7.865580081939697;0;13230;
106;64996;2304;99409;56;0.20161662995815277;8.207423210144043;0;12682;
107;65587;2304;99411;56;0.04072215035557747;7.9336652755737305;0;2666;
108;66881;2304;99408;56;0.2537159323692322;7.865580081939697;0;13226;
109;67470;2305;99410;56;0.10373035073280334;8.070260047912598;0;39322;
110;68194;2305;99410;56;0.07209506630897522;9.609549522399902;0;54826;
111;68663;2305;99409;56;0.20504938066005707;9.324751853942871;0;3595;
112;69328;2305;99408;56;0.283185213804245;9.609549522399902;0;63441;
113;69795;2305;99411;56;0.0363796129822731;9.609549522399902;0;49763;
114;70330;2306;99407;56;0.39419183135032654;10.476763725280762;0;30580;
115;70971;2306;99408;56;0.29070305824279785;10.623146057128906;0;62949;
116;71547;2306;99406;56;0.48515814542770386;10.623146057128906;0;26503;
117;72178;2307;99410;56;0.13935598731040955;10.258172035217285;0;40909;
118;72797;2306;99408;56;0.32166168093681335;10.185572624206543;0;27931;
119;73323;2307;99408;56;0.289898544549942;8.070260047912598;0;62742;
120;73882;2307;99407;56;0.33818748593330383;5.2023210525512695;0;60588;
121;74526;2308;99409;56;0.23728854954242706;7.7976179122924805;0;23860;
122;74991;2308;99405;56;0.5183405876159668;7.259264945983887;0;40713;
123;75601;2308;99404;56;0.5887141227722168;4.895695209503174;0;58667;
124;76140;2308;99404;56;0.6165295839309692;4.06011438369751;0;27345;
125;76674;2308;99404;56;0.6165295839309692;8.070260047912598;0;65138;
126;77266;2309;99406;56;0.4605553150177002;8.622276306152344;0;63778;
127;77843;2309;99405;56;0.5457943677902222;8.138771057128906;0;51309;
128;78362;2309;99409;55;0.2374761402606964;8.276216506958008;0;14262;
129;78922;2309;99408;55;0.311117559671402;7.7976179122924805;0;17443;
130;79553;2310;99406;56;0.4765346646308899;7.729817867279053;0;26172;
