"Number";"Time_ms";"Accel x";"Accel y";"Accel z";"Gyro x";"Gyro y";"Gyro z";"Mag x";"Mag y";"Mag z";"crc"
2501;250331;-124;168;968;476;4746;3801;-346;187;179;8080;
2502;250431;-119;171;970;474;4746;3800;-329;205;142;24599;
2503;250531;-117;181;980;478;4747;3800;-348;175;180;26040;
2504;250631;-123;179;969;477;4745;3801;-338;183;177;2874;
2505;250731;-125;168;971;474;4746;3800;-346;178;181;54620;
2506;250831;-115;171;965;478;4744;3799;-345;173;183;58621;
2507;250931;-122;182;969;479;4745;3801;-332;204;126;50173;
2508;251031;-116;172;965;477;4745;3799;-389;189;186;22800;
2509;251131;-121;173;962;477;4746;3801;-331;178;184;41720;
2510;251231;-120;176;968;476;4746;3801;-324;174;184;16410;
2511;251331;-114;170;964;478;4744;3800;-329;172;181;10945;
2512;251431;-113;166;962;475;4743;3800;-340;186;178;50468;
2513;251531;-121;174;968;480;4744;3799;-341;185;178;48535;
2514;251631;-116;179;972;484;4743;3802;-345;184;175;61340;
2515;251731;-124;174;975;480;4743;3801;-330;183;172;58488;
2516;251831;-110;173;961;470;4748;3798;-336;180;176;6563;
2517;251931;-118;187;983;476;4747;3799;-342;175;184;47809;
2518;252031;-116;181;985;475;4745;3800;-347;188;179;23589;
2519;252131;-125;172;971;480;4745;3801;-333;181;172;18808;
2520;252231;-118;165;966;468;4745;3799;-354;183;183;36872;
2521;252331;-118;173;966;477;4745;3799;-321;199;130;39534;
2522;252431;-116;175;966;475;4746;3800;-596;208;215;30945;
2524;252631;-122;174;965;479;4745;3799;-349;211;176;9475;
2525;252731;-117;168;953;476;4745;3800;-345;185;181;30733;
2526;252831;-124;166;956;474;4746;3799;-336;156;178;41819;
2527;252931;-121;177;964;480;4747;3800;-392;183;183;9217;
2528;253031;-121;181;956;472;4746;3800;-345;174;182;23815;
2529;253131;-119;168;959;479;4746;3802;-335;221;149;48923;
2530;253231;-115;172;960;477;4746;3801;-337;177;177;33326;
2531;253331;-125;173;958;476;4745;3800;-317;176;174;11518;
2532;253431;-118;168;956;477;4746;3799;-328;185;173;9545;
2533;253531;-117;179;966;480;4745;3800;-335;180;178;21675;
2534;253631;-119;174;968;480;4744;3799;-330;187;165;38263;
2535;253731;-121;174;969;478;4743;3799;-327;184;174;40619;
2536;253831;-122;176;958;474;4743;3799;-331;184;169;22982;
2537;253931;-115;169;962;476;4746;3801;-348;187;172;822;
2538;254031;-114;170;971;480;4742;3802;-336;184;176;45471;
2539;254131;-117;161;955;477;4746;3801;-337;185;171;23499;
2540;254231;-116;179;965;477;4747;3800;-336;187;174;39676;
2541;254331;-123;166;976;473;4744;3799;-336;199;170;1313;
2542;254431;-127;175;973;484;4748;3801;-320;192;168;50189;
2543;254531;-123;171;966;474;4744;3798;-314;186;135;63951;
2544;254631;-117;171;964;477;4745;3800;-336;177;178;58587;
2545;254731;-124;180;959;477;4746;3801;-333;182;175;32495;
2546;254831;-119;172;968;476;4744;3800;-338;177;178;5698;
2547;254931;-122;173;970;478;4746;3801;-334;168;180;9763;
2548;255031;-120;175;962;478;4744;3801;-332;174;180;9970;
2549;255131;-122;168;959;476;4747;3800;-571;191;222;11261;
2550;255231;-122;175;971;477;4745;3799;-317;177;177;20915;
2551;255331;-115;170;967;477;4744;3800;-346;203;172;30525;
2552;255431;-120;169;965;478;4744;3800;-331;184;179;10354;
2553;255531;-123;171;967;477;4745;3800;-328;170;185;63237;
2554;255631;-120;177;967;479;4745;3800;-326;173;178;23067;
2555;255731;-120;175;968;475;4745;3800;-334;171;188;64274;
2556;255831;-123;180;973;478;4746;3801;-332;173;180;43527;
2557;255931;-122;173;957;474;4744;3798;-315;198;128;4070;
2558;256031;-124;171;963;476;4746;3801;-329;174;181;41924;
2559;256131;-122;160;951;470;4746;3799;-329;169;180;3856;
2560;256231;-119;172;961;480;4747;3799;-324;165;183;27020;
2561;256331;-122;178;964;480;4742;3801;-336;174;178;11210;
2562;256431;-117;168;961;480;4745;3801;-330;188;158;47907;
2563;256531;-119;175;968;477;4745;3799;-513;193;205;16518;
2564;256631;-122;182;983;479;4745;3800;-334;176;179;4492;
2565;256731;-116;182;976;480;4744;3800;-352;241;168;3404;
2566;256831;-115;177;967;476;4745;3800;-340;179;180;58115;
2567;256931;-120;171;963;474;4747;3799;-337;184;174;38357;
2568;257031;-117;171;966;476;4745;3800;-330;173;175;35433;
2569;257131;-121;170;961;475;4745;3798;-328;172;177;25252;
2570;257231;-119;174;968;478;4746;3800;-351;165;185;42060;
2571;257331;-114;176;966;478;4747;3800;-333;177;175;25488;
2572;257431;-119;177;966;477;4746;3800;-337;173;182;24530;
2573;257531;-121;177;968;476;4747;3801;-345;165;184;48942;
2574;257631;-110;174;965;476;4746;3800;-326;168;177;50672;
2575;257731;-120;170;963;476;4746;3798;-338;171;179;2862;
2576;257831;-117;172;961;478;4746;3800;-330;178;176;5421;
2577;257931;-122;177;971;478;4746;3800;-353;178;175;37754;
2578;258031;-120;126;945;460;4746;3799;-344;179;181;9878;
2579;258131;-117;154;935;479;4740;3800;-343;230;152;27858;
2580;258231;-111;175;967;488;4741;3803;-327;175;172;64262;
2581;258331;-119;196;979;488;4746;3800;-334;179;183;60773;
2582;258431;-121;192;978;478;4746;3800;-336;187;176;25396;
2583;258531;-120;178;973;476;4744;3800;-334;178;172;47408;
2584;258631;-117;173;954;477;4745;3799;-317;202;125;33743;
2585;258731;-122;165;960;475;4745;3800;-321;185;166;18921;
2586;258831;-120;173;967;476;4746;3799;-346;182;179;14371;
2587;258931;-114;173;966;479;4745;3800;-336;181;175;43203;
2588;259031;-120;180;971;479;4746;3800;-321;173;174;29898;
2589;259131;-125;178;973;479;4743;3800;-333;162;178;40224;
2590;259231;-121;173;968;476;4745;3800;-337;164;189;34180;
2591;259331;-112;173;962;473;4746;3800;-333;175;179;5594;
2592;259431;-116;170;965;475;4746;3799;-335;178;184;41396;
2593;259531;-116;167;963;477;4746;3801;-330;183;177;54986;
2594;259631;-124;170;967;479;4745;3799;-352;172;188;48091;
2595;259731;-114;175;967;477;4746;3800;-364;185;184;7538;
2596;259831;-118;174;971;477;4746;3799;-344;173;191;31724;
2597;259931;-115;174;960;477;4746;3801;-357;182;183;54706;
2598;260031;-115;175;965;475;4746;3800;-336;200;136;20407;
2599;260131;-119;171;960;475;4747;3800;-489;182;207;33946;
2600;260231;-118;179;969;477;4745;3800;-355;177;181;19725;
2601;260331;-121;172;962;476;4746;3800;-354;166;190;6928;
2602;260431;-122;174;963;477;4746;3800;-351;177;184;8821;
2603;260531;-123;176;972;477;4742;3799;-350;186;179;3874;
2604;260631;-118;175;964;478;4747;3800;-540;184;215;21611;
2605;260731;-117;176;959;478;4746;3799;-336;188;177;56334;
2606;260831;-121;179;969;477;4745;3800;-366;240;167;15286;
2607;260931;-119;173;964;477;4745;3800;-350;172;180;2759;
2608;261031;-120;170;962;477;4744;3800;-339;181;177;60205;
2609;261131;-114;174;965;476;4747;3801;-357;186;182;5689;
2610;261231;-122;175;959;476;4745;3800;-343;176;180;20659;
2611;261331;-122;171;964;477;4745;3800;-361;174;188;63935;
2612;261431;-124;174;968;478;4745;3800;-339;206;135;59828;
2613;261531;-121;174;963;477;4746;3798;-339;181;180;46906;
2614;261631;-127;169;971;476;4745;3800;-343;187;181;52984;
2615;261731;-122;172;969;477;4745;3801;-344;194;176;2273;
2616;261831;-118;170;961;476;4746;3800;-350;181;179;19920;
2617;261931;-122;176;965;475;4744;3801;-342;192;175;63824;
2618;262031;-118;179;967;478;4746;3800;-415;192;188;29729;
2619;262131;-117;174;965;478;4745;3799;-349;189;176;50968;
2620;262231;-119;171;955;474;4747;3799;-345;228;156;36205;
2621;262331;-121;166;953;474;4744;3799;-341;189;179;21100;
2622;262431;-117;169;948;477;4748;3799;-339;167;189;50183;
2623;262531;-121;170;969;479;4744;3801;-349;174;186;9749;
2624;262631;-119;182;964;480;4745;3800;-338;181;181;54578;
2625;262731;-118;168;948;473;4747;3800;-347;183;181;38524;
2626;262831;-117;166;960;474;4745;3800;-333;174;178;64576;
2627;262931;-116;178;967;478;4744;3800;-346;177;178;23935;
2628;263031;-120;176;961;479;4745;3801;-352;177;185;401;
2629;263131;-121;175;964;477;4745;3801;-353;183;183;10965;
2630;263231;-115;172;963;477;4745;3799;-349;173;187;52491;
2631;263331;-122;176;970;477;4746;3799;-349;174;183;47117;
2632;263431;-118;177;966;475;4745;3800;-358;198;173;48228;
2633;263531;-113;175;962;477;4745;3801;-347;183;178;17307;
2634;263631;-121;171;969;476;4744;3800;-315;210;120;4705;
2635;263731;-120;177;970;477;4746;3800;-354;184;175;10080;
2636;263831;-115;176;967;476;4745;3801;-351;173;188;65065;
2637;263931;-120;171;961;476;4746;3800;-346;188;173;15616;
2638;264031;-118;175;965;477;4745;3799;-341;173;176;30393;
2639;264131;-113;175;964;478;4745;3799;-327;204;126;18970;
2640;264231;-122;174;960;477;4746;3800;-450;191;192;33323;
2641;264331;-120;174;966;476;4745;3801;-347;184;181;14576;
2642;264431;-127;173;972;477;4745;3802;-341;192;174;56933;
2643;264531;-118;170;968;476;4746;3801;-348;172;183;56556;
2644;264631;-119;176;975;478;4746;3800;-333;175;180;42023;
2645;264731;-116;166;965;476;4745;3800;-331;179;173;65009;
2646;264831;-117;168;965;477;4747;3798;-334;181;172;686;
2647;264931;-118;178;973;477;4746;3800;-349;199;175;63006;
2648;265031;-119;184;977;478;4744;3800;-347;184;177;6165;
2649;265131;-120;173;971;477;4743;3800;-344;184;175;52756;
2650;265231;-125;166;970;478;4746;3800;-337;174;175;58247;
2651;265331;-116;169;962;475;4746;3800;-332;185;161;542;
2652;265431;-121;170;963;475;4746;3799;-347;178;178;23686;
2653;265531;-122;176;968;475;4745;3800;-317;192;139;3080;
2654;265631;-113;175;966;479;4746;3802;-588;204;213;43782;
2655;265731;-120;172;962;478;4746;3799;-336;173;179;55994;
2656;265831;-121;176;967;477;4746;3799;-346;213;170;63053;
2657;265931;-120;176;961;476;4746;3800;-361;186;185;35278;
2658;266031;-121;176;963;475;4746;3800;-347;188;178;1922;
2659;266131;-117;172;963;477;4746;3801;-350;177;183;21847;
2660;266231;-121;174;965;478;4745;3801;-351;193;176;9084;
2661;266331;-122;176;964;477;4747;3800;-346;220;144;31930;
2662;266431;-116;178;968;478;4745;3800;-347;172;182;11223;
2663;266531;-123;174;960;478;4744;3800;-357;197;174;36718;
2664;266631;-121;175;968;476;4745;3799;-353;192;176;19678;
2665;266731;-115;171;964;477;4746;3800;-348;191;172;64811;
2666;266831;-120;173;960;477;4747;3801;-339;183;167;47529;
2667;266931;-123;173;966;476;4746;3800;-338;182;168;46715;
2668;267031;-113;174;964;478;4746;3801;-342;180;172;59498;
2669;267131;-121;174;963;477;4745;3800;-347;182;177;46802;
2670;267231;-118;174;972;476;4745;3799;-332;184;173;37869;
2671;267331;-120;176;961;477;4746;3802;-331;175;173;55155;
2672;267431;-119;171;965;476;4744;3800;-340;184;176;61695;
2673;267531;-123;172;966;477;4746;3800;-339;188;172;52116;
2674;267631;-114;174;968;475;4745;3799;-338;187;163;14239;
2675;267731;-121;175;967;478;4746;3799;-324;208;124;51817;
2676;267831;-122;174;968;479;4744;3801;-327;189;167;59750;
2677;267931;-122;171;961;475;4745;3800;-343;184;177;25877;
2678;268031;-120;184;970;482;4743;3801;-330;180;175;63329;
2679;268131;-127;179;987;479;4742;3801;-345;178;180;10797;
2680;268231;-122;173;971;479;4745;3800;-339;191;175;50461;
2681;268331;-122;178;967;477;4746;3798;-546;192;208;18128;
2682;268431;-118;176;974;476;4745;3799;-342;185;166;62076;
2683;268531;-121;175;970;475;4744;3799;-355;188;181;710;
2684;268631;-119;176;966;478;4745;3800;-338;175;177;36320;
2685;268731;-122;177;970;477;4745;3800;-333;166;178;3663;
2686;268831;-116;173;967;477;4745;3800;-337;188;165;26713;
2687;268931;-120;179;969;476;4746;3800;-340;170;184;30399;
2688;269031;-126;176;970;477;4745;3800;-334;184;170;28666;
2689;269131;-120;177;970;476;4744;3799;-324;192;132;56019;
2690;269231;-118;172;967;475;4746;3800;-356;176;183;36568;
2691;269331;-118;174;966;477;4745;3800;-351;178;182;6824;
2692;269431;-122;172;980;478;4746;3800;-353;176;182;148;
2693;269531;-122;176;974;478;4744;3801;-338;182;180;50624;
2694;269631;-125;165;958;468;4749;3799;-339;174;171;37399;
2695;269731;-123;169;966;471;4749;3800;-439;182;190;25180;
2696;269831;-119;176;967;479;4745;3801;-331;170;178;52421;
2697;269931;-122;183;963;482;4747;3801;-348;220;164;10301;
2698;270031;-115;167;968;470;4744;3799;-339;182;175;27653;
2699;270131;-122;184;987;481;4747;3800;-339;178;175;56360;
2700;270231;-112;193;981;484;4743;3799;-335;188;168;30319;
2701;270331;-120;173;964;470;4743;3800;-351;175;181;35612;
2703;270531;-120;174;956;477;4746;3801;-341;176;185;34698;
2704;270631;-115;175;956;478;4745;3802;-337;172;179;62548;
2705;270731;-123;175;970;481;4745;3801;-355;168;187;1520;
2706;270831;-118;174;968;479;4745;3800;-341;166;185;29695;
2707;270931;-123;175;963;479;4744;3800;-330;164;179;18476;
2708;271031;-122;173;968;472;4748;3797;-335;182;169;26873;
2709;271131;-117;175;966;477;4746;3801;-341;168;186;60856;
2710;271231;-117;183;968;476;4745;3800;-343;184;180;14345;
2711;271331;-118;166;964;475;4744;3800;-331;201;140;21118;
2712;271431;-119;174;963;480;4746;3801;-345;180;183;36224;
2713;271531;-126;177;963;477;4746;3800;-338;178;178;30378;
2714;271631;-111;162;963;473;4746;3800;-346;173;185;42959;
2715;271731;-117;187;958;484;4748;3801;-330;177;176;37843;
2716;271831;-120;170;968;475;4741;3799;-335;197;131;28688;
2717;271931;-121;173;963;481;4749;3800;-477;184;199;62049;
2718;272031;-121;168;965;471;4745;3799;-350;172;180;50281;
2719;272131;-120;167;950;475;4748;3801;-352;191;182;31341;
2720;272231;-126;169;956;475;4746;3801;-344;177;175;10217;
2721;272331;-118;166;960;480;4745;3800;-352;174;181;18532;
2722;272431;-119;173;964;474;4745;3801;-342;179;180;58840;
2723;272531;-116;179;969;481;4745;3801;-347;171;181;63195;
2724;272631;-118;180;976;478;4743;3800;-336;175;175;7706;
2725;272731;-128;161;972;477;4745;3799;-348;179;179;58587;
2726;272831;-118;179;967;479;4744;3800;-337;182;174;41439;
2727;272931;-120;167;964;477;4746;3801;-336;179;174;9375;
2728;273031;-120;166;954;478;4743;3800;-338;189;171;19334;
2729;273131;-123;175;964;479;4750;3800;-339;186;175;38705;
2730;273231;-125;172;972;472;4743;3799;-335;170;179;55072;
2731;273331;-112;177;976;482;4745;3801;-428;187;189;64602;
2732;273431;-121;177;963;478;4744;3799;-336;186;171;41716;
2733;273531;-114;169;962;475;4745;3799;-339;220;155;54703;
2734;273631;-118;170;963;475;4747;3799;-330;168;177;65117;
2735;273731;-119;181;971;482;4744;3801;-339;168;174;63240;
2736;273831;-120;183;968;479;4745;3801;-347;184;175;987;
2737;273931;-119;174;969;476;4745;3800;-339;182;174;48295;
2738;274031;-117;173;967;476;4746;3799;-314;190;125;13334;
2739;274131;-115;173;966;474;4745;3799;-318;178;175;27691;
2740;274231;-116;169;967;478;4746;3799;-334;176;174;45739;
2741;274331;-123;168;967;480;4744;3800;-341;178;176;54356;
2742;274431;-118;174;965;476;4745;3798;-336;174;179;50204;
2743;274531;-118;171;970;475;4746;3799;-349;175;179;43529;
2744;274631;-116;173;964;476;4747;3801;-346;183;178;51032;
2745;274731;-120;173;962;477;4745;3800;-348;168;176;39594;
2746;274831;-121;174;965;476;4746;3799;-329;179;173;58028;
2747;274931;-111;174;964;476;4745;3800;-355;181;183;47008;
2748;275031;-122;176;961;476;4746;3802;-351;176;181;40208;
2749;275131;-121;167;964;476;4746;3799;-334;179;173;63733;
2750;275231;-121;174;961;476;4745;3799;-347;165;179;17234;
2751;275331;-117;171;963;477;4747;3799;-338;176;176;47472;
2752;275431;-122;178;967;476;4746;3801;-319;196;125;19247;
2753;275531;-116;173;960;473;4746;3800;-528;186;209;764;
2754;275631;-121;171;964;475;4745;3800;-333;173;179;61212;
2755;275731;-118;175;966;476;4744;3800;-342;201;172;43930;
2756;275831;-118;174;964;478;4746;3801;-338;162;181;4087;
2757;275931;-121;170;957;477;4745;3800;-332;161;185;12604;
2758;276031;-122;173;969;477;4746;3799;-433;184;190;64249;
2759;276131;-112;177;967;476;4746;3799;-327;177;175;20380;
2760;276231;-119;174;964;477;4746;3800;-329;225;153;25645;
2761;276331;-119;174;960;479;4748;3801;-334;171;177;4193;
2763;276531;-118;165;963;473;4746;3801;-337;164;182;39688;
2764;276631;-122;168;955;474;4747;3800;-347;177;177;24401;
2765;276731;-120;172;960;479;4744;3800;-328;186;170;25454;
2766;276831;-122;176;964;477;4746;3799;-323;186;155;21136;
2767;276931;-123;176;978;472;4748;3801;-338;176;179;34511;
2768;277031;-119;167;955;478;4746;3801;-336;179;184;60947;
2769;277131;-124;160;939;479;4745;3802;-336;178;173;24486;
2770;277231;-122;164;966;473;4745;3799;-337;174;176;5692;
2771;277331;-118;185;957;479;4748;3801;-336;183;172;19389;
2772;277431;-118;174;958;474;4746;3800;-348;175;180;39159;
2773;277531;-115;167;961;477;4745;3800;-337;178;179;60576;
2774;277631;-118;178;958;482;4746;3801;-317;208;122;19794;
2775;277731;-123;168;966;472;4745;3797;-336;179;174;6283;
2776;277831;-113;171;964;474;4746;3797;-338;174;172;57814;
2777;277931;-120;176;958;476;4744;3800;-342;182;175;9002;
2778;278031;-125;175;964;479;4743;3799;-347;174;177;21689;
2779;278131;-120;170;967;477;4745;3801;-336;172;178;35856;
2780;278231;-120;178;964;475;4745;3799;-461;180;201;1124;
2781;278331;-124;171;966;473;4748;3799;-334;177;178;19020;
2782;278431;-115;180;966;477;4746;3801;-360;182;187;34747;
2783;278531;-118;160;967;474;4742;3801;-340;161;189;7719;
2784;278631;-127;175;961;474;4745;3798;-339;167;183;27317;
2785;278731;-127;160;973;475;4746;3799;-337;177;180;3324;
2786;278831;-120;176;965;480;4745;3800;-346;170;182;61409;
2787;278931;-123;170;967;477;4745;3802;-335;168;179;15012;
2788;279031;-122;173;969;477;4745;3799;-320;193;133;31796;
2789;279131;-119;171;965;476;4747;3800;-355;175;177;54058;
2790;279231;-118;174;967;475;4746;3801;-344;168;186;14285;
2791;279331;-119;175;964;478;4745;3801;-346;178;176;44534;
2792;279431;-122;175;962;477;4746;3800;-363;167;189;15923;
2793;279531;-116;172;964;476;4747;3800;-347;204;135;17164;
2794;279631;-115;172;964;478;4746;3799;-607;195;224;35468;
2795;279731;-120;174;964;478;4746;3801;-339;173;175;8684;
2796;279831;-116;172;964;477;4749;3801;-348;203;177;47380;
2797;279931;-120;172;960;476;4746;3800;-349;172;180;41495;
2798;280031;-115;170;967;477;4744;3799;-358;174;186;37236;
2799;280131;-123;175;969;476;4746;3800;-353;179;179;53357;
2800;280231;-117;168;965;478;4746;3801;-345;150;196;59845;
2801;280331;-120;168;965;477;4745;3800;-339;164;181;44528;
2802;280431;-123;170;970;477;4744;3799;-348;172;183;56186;
2803;280531;-115;175;967;477;4745;3800;-345;171;182;54952;
2804;280631;-117;168;968;476;4744;3801;-339;171;175;53352;
2805;280731;-118;170;963;476;4746;3800;-340;187;178;43600;
2806;280831;-115;174;964;477;4746;3800;-352;178;176;30305;
2807;280931;-120;171;964;478;4745;3801;-323;209;120;47218;
2808;281031;-119;173;962;475;4746;3801;-579;193;216;36531;
2809;281131;-112;173;965;477;4746;3800;-336;167;176;47128;
2810;281231;-121;171;961;477;4745;3800;-331;189;167;45686;
2811;281331;-121;172;966;478;4746;3799;-342;178;179;53235;
2812;281431;-123;173;967;477;4746;3799;-354;181;180;12155;
